links,link,title,title_detail,summary,summary_detail,published,published_parsed,id,guidislink
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/mort-de-simone-veil/article/2018/02/19/simone-veil-entrera-au-pantheon-le-1er-juillet_5259379_5153643.html'}, {'type': 'image/jpeg', 'length': '54829', 'href': 'http://s1.lemde.fr/image/2018/02/19/644x322/5259378_3_cec1_aux-obseques-de-simone-veil-le-5-juillet-2017_e857872cfd5e16ea484a71ea753bba35.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/mort-de-simone-veil/article/2018/02/19/simone-veil-entrera-au-pantheon-le-1er-juillet_5259379_5153643.html,Simone Veil entrera au Panthéon le 1er juillet,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Simone Veil entrera au Panthéon le 1er\xa0juillet'}","Lors de l’hommage national aux Invalides le 5 juillet 2017, Emmanuel Macron avait annoncé que l’ancienne ministre de la santé et rescapée de la Shoah reposerait au Panthéon avec son époux.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Lors de l’hommage national aux Invalides le 5 juillet 2017, Emmanuel Macron avait annoncé que l’ancienne ministre de la santé et rescapée de la Shoah reposerait au Panthéon avec son époux.'}","Mon, 19 Feb 2018 18:59:01 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=19, tm_hour=17, tm_min=59, tm_sec=1, tm_wday=0, tm_yday=50, tm_isdst=0)",http://www.lemonde.fr/tiny/5259379/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/culture/video/2018/02/19/didier-lockwood-en-1993-mon-violon-est-comme-la-palette-d-un-peintre_5259228_3246.html'}, {'type': 'image/jpeg', 'length': '35059', 'href': 'http://s2.lemde.fr/image/2018/02/19/644x322/5259227_3_19bb_didier-lockwood-sur-le-plateau-de-la-marche_27bc2cfb7c7e9ca4420c3820daff4c0a.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/culture/video/2018/02/19/didier-lockwood-en-1993-mon-violon-est-comme-la-palette-d-un-peintre_5259228_3246.html,Didier Lockwood en 1993 : « Mon violon est comme la palette d’un peintre »,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Didier Lockwood en\xa01993\xa0: «\xa0Mon violon est comme la palette d’un peintre\xa0»'}","En 1993, sur le plateau de « La Marche du siècle », Didier Lockwood confiait son amour pour son violon et faisait la démonstration de son talent.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'En\xa01993, sur le plateau de «\xa0La Marche du siècle\xa0», Didier Lockwood confiait son amour pour son violon et faisait la démonstration de son talent.'}","Mon, 19 Feb 2018 14:21:19 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=19, tm_hour=13, tm_min=21, tm_sec=19, tm_wday=0, tm_yday=50, tm_isdst=0)",http://www.lemonde.fr/tiny/5259228/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/19/le-cineaste-burkinabe-idrissa-ouedraogo-est-mort_5259139_3382.html'}, {'type': 'image/jpeg', 'length': '23196', 'href': 'http://s1.lemde.fr/image/2018/02/19/644x322/5259138_3_065d_idrissa-ouedraogo-a-paris-le-17-janvier_c7a116c0ef685ace968ab6b344cadabd.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/19/le-cineaste-burkinabe-idrissa-ouedraogo-est-mort_5259139_3382.html,"Idrissa Ouedraogo, le cinéaste burkinabé qui se battait contre la fatalité","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Idrissa Ouedraogo, le cinéaste burkinabé qui se battait contre la fatalité'}","L’auteur du film « Tilaï », Grand Prix du jury au Festival de Cannes en 1990, est mort le 18 février à Ouagadougou.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’auteur du film «\xa0Tilaï\xa0», Grand Prix du jury au Festival de Cannes en\xa01990, est mort le 18\xa0février à Ouagadougou.'}","Mon, 19 Feb 2018 11:25:12 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=19, tm_hour=10, tm_min=25, tm_sec=12, tm_wday=0, tm_yday=50, tm_isdst=0)",http://www.lemonde.fr/tiny/5259139/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/19/une-petition-lancee-pour-trouver-une-sepulture-a-michel-deon_5259082_3382.html'}, {'type': 'image/jpeg', 'length': '26060', 'href': 'http://s2.lemde.fr/image/2018/02/19/644x322/5259081_3_a392_devant-la-mort-cette-meme-egalite-en-dro_19aa3af866e083231b3150c9d3600133.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/19/une-petition-lancee-pour-trouver-une-sepulture-a-michel-deon_5259082_3382.html,Une pétition lancée pour trouver une sépulture à Michel Déon,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Une pétition lancée pour trouver une sépulture à Michel Déon'}","Une centaine d’écrivains, romanciers, essayistes, historiens, poètes, dessinateurs et éditeurs contestent la décision de la mairie de refuser à l’écrivain une sépulture dans un cimetière parisien.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Une centaine d’écrivains, romanciers, essayistes, historiens, poètes, dessinateurs et éditeurs contestent la décision de la mairie de refuser à l’écrivain une sépulture dans un cimetière parisien.'}","Mon, 19 Feb 2018 10:38:05 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=19, tm_hour=9, tm_min=38, tm_sec=5, tm_wday=0, tm_yday=50, tm_isdst=0)",http://www.lemonde.fr/tiny/5259082/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/19/mort-du-violoniste-et-compositeur-didier-lockwood_5259066_3382.html'}, {'type': 'image/jpeg', 'length': '20133', 'href': 'http://s1.lemde.fr/image/2018/02/19/644x322/5259068_3_436d_didier-lockwood-le-31-mai-2017_26faef47719560c92247da97b5f4e50c.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/19/mort-du-violoniste-et-compositeur-didier-lockwood_5259066_3382.html,"Didier Lockwood, le jazz en liberté","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Didier Lockwood, le jazz en liberté'}","Le musicien aux 37 albums, jazzman éclectique, est mort à Paris, à l’âge de 62 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le musicien aux 37 albums, jazzman éclectique, est mort à Paris, à l’âge de 62 ans.'}","Mon, 19 Feb 2018 10:18:23 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=19, tm_hour=9, tm_min=18, tm_sec=23, tm_wday=0, tm_yday=50, tm_isdst=0)",http://www.lemonde.fr/tiny/5259066/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/18/le-violoniste-de-jazz-didier-lockwood-est-mort_5258903_3382.html'}, {'type': 'image/jpeg', 'length': '16309', 'href': 'http://s2.lemde.fr/image/2018/02/18/644x322/5258902_3_0040_didier-lockwood-en-mai-2017_30bb3bbcb31b7027480d05f020bba0a6.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/18/le-violoniste-de-jazz-didier-lockwood-est-mort_5258903_3382.html,Le violoniste de jazz Didier Lockwood est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le violoniste de jazz Didier Lockwood est mort'}","Compositeur, interprète, le musicien français eut une carrière marquée par l’éclectisme. Agé de 62 ans, il s’était produit samedi soir sur scène.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Compositeur, interprète, le musicien français eut une carrière marquée par l’éclectisme. Agé de 62 ans, il s’était produit samedi soir sur scène.'}","Sun, 18 Feb 2018 20:48:14 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=18, tm_hour=19, tm_min=48, tm_sec=14, tm_wday=6, tm_yday=49, tm_isdst=0)",http://www.lemonde.fr/tiny/5258903/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/18/le-cineaste-burkinabe-idrissa-ouedraogo-est-mort_5258808_3382.html'}, {'type': 'image/jpeg', 'length': '27292', 'href': 'http://s1.lemde.fr/image/2018/02/18/644x322/5258807_3_5c95_idrissa-ouedraogo-a-la-cinematheque-fra_03d909a8924dc5e6f8cb9893273882d5.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/18/le-cineaste-burkinabe-idrissa-ouedraogo-est-mort_5258808_3382.html,Le cinéaste burkinabé Idrissa Ouédraogo est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le cinéaste burkinabé Idrissa Ouédraogo est mort'}","Auteur d’une quarantaine de films, le réalisateur et producteur avait notamment obtenu le prestigieux Grand Prix du jury à Cannes pour « Tilaï », en 1990.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Auteur d’une quarantaine de films, le réalisateur et producteur avait notamment obtenu le prestigieux Grand Prix du jury à Cannes pour «\xa0Tilaï\xa0», en 1990.'}","Sun, 18 Feb 2018 13:47:31 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=18, tm_hour=12, tm_min=47, tm_sec=31, tm_wday=6, tm_yday=49, tm_isdst=0)",http://www.lemonde.fr/tiny/5258808/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/17/daniel-vernet-ancien-directeur-de-la-direction-du-monde-est-mort_5258430_3382.html'}, {'type': 'image/jpeg', 'length': '34551', 'href': 'http://s2.lemde.fr/image/2018/02/17/644x322/5258429_3_3566_daniel-vernet-a-son-bureau-en-1990_7d9ecdc6d383212daf2b4f16d9181e71.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/17/daniel-vernet-ancien-directeur-de-la-direction-du-monde-est-mort_5258430_3382.html,"La mort de Daniel Vernet, grande figure du « Monde »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Daniel Vernet, grande figure du «\xa0Monde\xa0»'}","Ancien correspondant à Bonn, Moscou et Londres, ancien directeur de la direction du « Monde », polyglotte, il était passionné par les relations internationales. C’est une grande figure du journal qui disparaît.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ancien correspondant à Bonn, Moscou et Londres, ancien directeur de la direction du «\xa0Monde\xa0», polyglotte, il était passionné par les relations internationales. C’est une grande figure du journal qui disparaît.'}","Sat, 17 Feb 2018 08:46:14 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=17, tm_hour=7, tm_min=46, tm_sec=14, tm_wday=5, tm_yday=48, tm_isdst=0)",http://www.lemonde.fr/tiny/5258430/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/16/ruud-lubbers-ex-premier-ministre-des-pays-bas-est-mort_5258142_3382.html'}, {'type': 'image/jpeg', 'length': '23784', 'href': 'http://s1.lemde.fr/image/2018/02/16/644x322/5258139_3_ecf3_ruud-lubbers-le-14-novembre-2006-a_17eb52142da463ef3b63c721e1b5935c.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/16/ruud-lubbers-ex-premier-ministre-des-pays-bas-est-mort_5258142_3382.html,"Ruud Lubbers, ex-premier ministre des Pays-Bas, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ruud Lubbers, ex-premier ministre des Pays-Bas, est mort'}","L’homme politique néerlandais, célèbre pour sa longévité à la tête du pays, est mort le 14 février, à l’âge de 78 ans","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’homme politique néerlandais, célèbre pour sa longévité à la tête du pays, est mort le 14\xa0février, à l’âge de 78 ans'}","Fri, 16 Feb 2018 17:12:39 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=16, tm_hour=16, tm_min=12, tm_sec=39, tm_wday=4, tm_yday=47, tm_isdst=0)",http://www.lemonde.fr/tiny/5258142/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.lemonde.fr/disparitions/article/2018/02/16/mort-de-daniel-vernet-ancien-directeur-de-la-redaction-du-monde_5258024_3382.html'}, {'type': 'image/jpeg', 'length': '25635', 'href': 'http://s2.lemde.fr/image/2018/02/16/644x322/5258023_3_d610_le-journaliste-daniel-vernet-photographie-en_f245a1876cfe9205cb316e6d675d48a8.jpg', 'rel': 'enclosure'}]",http://www.lemonde.fr/disparitions/article/2018/02/16/mort-de-daniel-vernet-ancien-directeur-de-la-redaction-du-monde_5258024_3382.html,"Mort de Daniel Vernet, ancien directeur de la rédaction du « Monde »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Daniel Vernet, ancien directeur de la rédaction du «\xa0Monde\xa0»'}","Journaliste complet et rédacteur en chef, Daniel Vernet était un passionné de relations internationales.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20180220050041/http://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Journaliste complet et rédacteur en chef, Daniel Vernet était un passionné de relations internationales.'}","Fri, 16 Feb 2018 14:02:08 +0100","time.struct_time(tm_year=2018, tm_mon=2, tm_mday=16, tm_hour=13, tm_min=2, tm_sec=8, tm_wday=4, tm_yday=47, tm_isdst=0)",http://www.lemonde.fr/tiny/5258024/,False
