links,link,title,title_detail,summary,summary_detail,published,published_parsed,id,guidislink
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/27/l-ecrivain-et-academicien-francois-weyergans-est-mort_5468231_3382.html'}, {'type': 'image/jpeg', 'length': '29558', 'href': 'https://s1.lemde.fr/image/2019/05/27/644x322/5468230_3_9299_l-ecrivain-et-academicien-francois-weye_1676e868638dfbaa1bbe7e491a55f358.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/27/l-ecrivain-et-academicien-francois-weyergans-est-mort_5468231_3382.html,"Mort de François Weyergans, romancier, académicien et lauréat du Goncourt","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de François Weyergans, romancier, académicien et lauréat du Goncourt'}","Agé de 77 ans, il avait obtenu à la fois le prix Renaudot pour « La Démence du boxeur » et le prix Goncourt pour « Trois jours chez ma mère ».","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Agé de 77\xa0ans, il avait obtenu à la fois le prix Renaudot pour «\xa0La Démence du boxeur\xa0» et le prix Goncourt pour «\xa0Trois jours chez ma mère\xa0».'}","Mon, 27 May 2019 17:55:01 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=27, tm_hour=15, tm_min=55, tm_sec=1, tm_wday=0, tm_yday=147, tm_isdst=0)",https://www.lemonde.fr/tiny/5468231/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/27/mort-de-judith-kerr-auteure-de-litterature-jeunesse-britannique_5468145_3382.html'}, {'type': 'image/jpeg', 'length': '32748', 'href': 'https://s1.lemde.fr/image/2019/05/27/644x322/5468144_3_7885_judith-kerr-a-londres-en-septembre-2015_06967a8cefb0f91e5689696634936544.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/27/mort-de-judith-kerr-auteure-de-litterature-jeunesse-britannique_5468145_3382.html,"Mort de Judith Kerr, auteure de littérature jeunesse britannique","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Judith Kerr, auteure de littérature jeunesse britannique'}","L’écrivaine britannique, auteure du « Tigre qui s’invita pour le thé », est morte à Londres, à l’âge de 95 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivaine britannique, auteure du «\xa0Tigre qui s’invita pour le thé\xa0», est morte à Londres, à l’âge de 95\xa0ans.'}","Mon, 27 May 2019 14:39:07 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=27, tm_hour=12, tm_min=39, tm_sec=7, tm_wday=0, tm_yday=147, tm_isdst=0)",https://www.lemonde.fr/tiny/5468145/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/27/le-physicien-americain-murray-gell-mann-inventeur-des-quarks-est-mort_5468062_3382.html'}, {'type': 'image/jpeg', 'length': '48926', 'href': 'https://s1.lemde.fr/image/2019/05/27/644x322/5468061_3_f32e_murray-gell-mann-a-santa-fe_35ef4fa17ac5ba1fa72ebb4447b433ee.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/27/le-physicien-americain-murray-gell-mann-inventeur-des-quarks-est-mort_5468062_3382.html,"Le physicien américain, Murray Gell-Mann, inventeur des quarks, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le physicien américain, Murray Gell-Mann, inventeur des quarks, est mort'}","Prix Nobel de physique à seulement 40 ans, le scientifique, spécialiste de la physique des particules, avait élaboré sa théorie en 1961. Il est mort le 24 mai, à l’âge de 89 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Prix Nobel de physique à seulement 40\xa0ans, le scientifique, spécialiste de la physique des particules, avait élaboré sa théorie en\xa01961. Il est mort le 24\xa0mai, à l’âge de 89\xa0ans.'}","Mon, 27 May 2019 11:19:01 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=27, tm_hour=9, tm_min=19, tm_sec=1, tm_wday=0, tm_yday=147, tm_isdst=0)",https://www.lemonde.fr/tiny/5468062/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/26/prem-tinsulanonda-ancien-premier-ministre-de-thailande-est-mort_5467463_3382.html'}, {'type': 'image/jpeg', 'length': '27900', 'href': 'https://s1.lemde.fr/image/2019/05/27/644x322/5467947_3_7f15_prem-tinsulanonda-alors-premier-ministre_31c5da59b9d3b9610c5b794a92ea7a48.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/26/prem-tinsulanonda-ancien-premier-ministre-de-thailande-est-mort_5467463_3382.html,"Prem Tinsulanonda, ancien premier ministre de Thaïlande, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Prem Tinsulanonda, ancien premier ministre de Thaïlande, est mort'}","Le premier ministre de l’ex-royaume de Siam, entre 1980 et 1988, aura tout fait, en vain, pour que le fils du roi Rama IX ne monte pas sur le trône. Il est mort le 26 mai à l’âge de 98 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le premier ministre de l’ex-royaume de Siam, entre 1980 et 1988, aura tout fait, en vain, pour que le fils du roi Rama IX ne monte pas sur le trône. Il est mort le 26\xa0mai à l’âge de 98\xa0ans.'}","Sun, 26 May 2019 13:01:26 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=26, tm_hour=11, tm_min=1, tm_sec=26, tm_wday=6, tm_yday=146, tm_isdst=0)",https://www.lemonde.fr/tiny/5467463/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/25/bertrand-collomb-ancien-pdg-de-lafarge-et-figure-du-patronat-francais-est-mort_5467126_3382.html'}, {'type': 'image/jpeg', 'length': '37196', 'href': 'https://s1.lemde.fr/image/2019/05/26/644x322/5467538_3_e611_bertrand-collomb-le-24-mai-2006-lors-d-une-a_21e2f9c55188fe60abf595896e1f4a3f.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/25/bertrand-collomb-ancien-pdg-de-lafarge-et-figure-du-patronat-francais-est-mort_5467126_3382.html,"Bertrand Collomb, ancien PDG de Lafarge et figure du patronat français, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bertrand Collomb, ancien PDG de Lafarge et figure du patronat français, est mort'}","Dirigeant du groupe de matériaux de construction de 1989 à 2003, il en a fait le numéro un mondial du secteur avant son rachat par le suisse Holcim en 2015. Il est mort le 23 mai, à l’âge de 76 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Dirigeant du groupe de matériaux de construction de 1989 à 2003, il en a fait le numéro un mondial du secteur avant son rachat par le suisse Holcim en\xa02015. Il est mort le 23\xa0mai, à l’âge de 76\xa0ans.'}","Sat, 25 May 2019 11:57:00 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=25, tm_hour=9, tm_min=57, tm_sec=0, tm_wday=5, tm_yday=145, tm_isdst=0)",https://www.lemonde.fr/tiny/5467126/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/23/mort-de-l-ecrivaine-britannique-judith-kerr-autrice-du-tigre-qui-s-invita-pour-le-the_5466052_3382.html'}, {'type': 'image/jpeg', 'length': '39072', 'href': 'https://s1.lemde.fr/image/2019/05/23/644x322/5466051_3_0a5a_judith-kerr-le-30-septembre-2015-dans-sa_e6a46e9ec275e3da810e63c603222025.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/23/mort-de-l-ecrivaine-britannique-judith-kerr-autrice-du-tigre-qui-s-invita-pour-le-the_5466052_3382.html,"Mort de l’écrivaine britannique Judith Kerr, auteure du « Tigre qui s’invita pour le thé »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de l’écrivaine britannique Judith Kerr, auteure du «\xa0Tigre qui s’invita pour le thé\xa0»'}","Peintre de formation, Judith Kerr était venue à l’écriture pour raconter à ses propres enfants ce que fut son enfance d’exil pour fuir le nazisme.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Peintre de formation, Judith Kerr était venue à l’écriture pour raconter à ses propres enfants ce que fut son enfance d’exil pour fuir le nazisme.'}","Thu, 23 May 2019 12:24:46 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=23, tm_hour=10, tm_min=24, tm_sec=46, tm_wday=3, tm_yday=143, tm_isdst=0)",https://www.lemonde.fr/tiny/5466052/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/21/le-coureur-automobile-niki-lauda-est-mort_5464784_3382.html'}, {'type': 'image/jpeg', 'length': '51112', 'href': 'https://s1.lemde.fr/image/2019/05/21/644x322/5464874_3_f536_niki-lauda-lors-du-grand-prix-de-monaco-en_c86fdb1ae0847c252b8aa45705db79d8.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/21/le-coureur-automobile-niki-lauda-est-mort_5464784_3382.html,"Le « Robot » Niki Lauda, triple champion du monde de formule 1, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le «\xa0Robot\xa0» Niki Lauda, triple champion du monde de formule 1, est mort'}","Gravement blessé dans un accident en 1976, le pilote autrichien a ensuite fondé deux compagnies aériennes. Il est mort, lundi, à 70 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Gravement blessé dans un accident en\xa01976, le pilote autrichien a ensuite fondé deux compagnies aériennes. Il est mort, lundi, à 70\xa0ans.'}","Tue, 21 May 2019 03:47:49 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=21, tm_hour=1, tm_min=47, tm_sec=49, tm_wday=1, tm_yday=141, tm_isdst=0)",https://www.lemonde.fr/tiny/5464784/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/20/andre-lurton-l-un-des-batisseurs-du-vignoble-bordelais-est-mort_5464632_3382.html'}, {'type': 'image/jpeg', 'length': '31703', 'href': 'https://s1.lemde.fr/image/2019/05/20/644x322/5464630_3_7244_andre-lurton-en-2008_5f3f63a82a6eae84173dc5e036af8cd5.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/20/andre-lurton-l-un-des-batisseurs-du-vignoble-bordelais-est-mort_5464632_3382.html,"André Lurton, l’un des bâtisseurs du vignoble bordelais, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'André Lurton, l’un des bâtisseurs du vignoble bordelais, est mort'}","A la tête d’un empire de 600 hectares de vignes dans le Bordelais, André Lurton, également fondateur de l’appellation pessac-léognan, figure politique dans le vignoble et restaurateur de plusieurs châteaux, est mort le 16 mai à 94 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'A la tête d’un empire de 600 hectares de vignes dans le Bordelais, André Lurton, également fondateur de l’appellation pessac-léognan, figure politique dans le vignoble et restaurateur de plusieurs châteaux, est mort le 16\xa0mai à 94\xa0ans.'}","Mon, 20 May 2019 16:47:36 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=20, tm_hour=14, tm_min=47, tm_sec=36, tm_wday=0, tm_yday=140, tm_isdst=0)",https://www.lemonde.fr/tiny/5464632/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/20/explorateur-de-l-histoire-coloniale-l-ecrivain-suedois-sven-lindqvist-est-mort_5464584_3382.html'}, {'type': 'image/jpeg', 'length': '36562', 'href': 'https://s1.lemde.fr/image/2019/05/20/644x322/5464581_3_618c_sven-lindqvist-en-2018_de3e323bd9cce9025ac07a766f14dfa5.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/20/explorateur-de-l-histoire-coloniale-l-ecrivain-suedois-sven-lindqvist-est-mort_5464584_3382.html,"Explorateur de l’histoire coloniale, l’écrivain suédois Sven Lindqvist est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Explorateur de l’histoire coloniale, l’écrivain suédois Sven Lindqvist est mort'}","Grand voyageur, auteur de plusieurs ouvrages sur les passions destructives de l’homme, l’essayiste est mort le 14 mai, à l’âge de 87 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Grand voyageur, auteur de plusieurs ouvrages sur les passions destructives de l’homme, l’essayiste est mort le 14\xa0mai, à l’âge de 87\xa0ans.'}","Mon, 20 May 2019 14:23:48 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=20, tm_hour=12, tm_min=23, tm_sec=48, tm_wday=0, tm_yday=140, tm_isdst=0)",https://www.lemonde.fr/tiny/5464584/,False
"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/05/19/actrice-de-l-age-d-or-du-cinema-japonais-machiko-kyo-est-morte_5464233_3382.html'}, {'type': 'image/jpeg', 'length': '22186', 'href': 'https://s1.lemde.fr/image/2019/05/19/644x322/5464231_3_7701_l-actrice-japonaise-machiko-kyo-en-decembre-19_ed2e2e86fc0c58eb172eea2cd014ff56.jpg', 'rel': 'enclosure'}]",https://www.lemonde.fr/disparitions/article/2019/05/19/actrice-de-l-age-d-or-du-cinema-japonais-machiko-kyo-est-morte_5464233_3382.html,"Actrice de l’âge d’or du cinéma japonais, Machiko Kyo est morte","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Actrice de l’âge d’or du cinéma japonais, Machiko Kyo est morte'}","Avec près de 100 films à son palmarès, l’actrice est devenue mondialement célèbre avec son rôle dans « Rashomon », d’Akira Kurosawa. Elle est morte le 12 mai, à l’âge de 95 ans","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20190528165514/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Avec près de 100 films à son palmarès, l’actrice est devenue mondialement célèbre avec son rôle dans «\xa0Rashomon\xa0», d’Akira Kurosawa. Elle est morte le 12\xa0mai, à l’âge de 95\xa0ans'}","Sun, 19 May 2019 16:03:47 +0200","time.struct_time(tm_year=2019, tm_mon=5, tm_mday=19, tm_hour=14, tm_min=3, tm_sec=47, tm_wday=6, tm_yday=139, tm_isdst=0)",https://www.lemonde.fr/tiny/5464233/,False
