title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links
"Mort de Fred Mella, soliste du groupe vocal très populaire les Compagnons de la chanson","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Fred Mella, soliste du groupe vocal très populaire les Compagnons de la chanson'}","Sun, 17 Nov 2019 03:00:11 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=17, tm_hour=2, tm_min=0, tm_sec=11, tm_wday=6, tm_yday=321, tm_isdst=0)","Le chanteur de ce groupe, qui a marqué les années d’après-guerre, est mort samedi à l’âge de 95 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le chanteur de ce groupe, qui a marqué les années d’après-guerre, est mort samedi à l’âge de 95\xa0ans.'}",https://www.lemonde.fr/culture/article/2019/11/17/mort-de-fred-mella-le-dernier-membre-des-compagnons-de-la-chanson_6019464_3246.html,True,https://www.lemonde.fr/culture/article/2019/11/17/mort-de-fred-mella-le-dernier-membre-des-compagnons-de-la-chanson_6019464_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2019/11/17/mort-de-fred-mella-le-dernier-membre-des-compagnons-de-la-chanson_6019464_3246.html'}, {'length': '15498', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/17/326/0/2900/1450/644/322/60/0/a799683_UJBMhHUUM3UMnAFh08d2z_L-.jpg', 'rel': 'enclosure'}]"
"Mort d’Eric Morena, l’interprète de « Oh ! mon bateau »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort d’Eric Morena, l’interprète de «\xa0Oh\xa0! mon bateau\xa0»'}","Sat, 16 Nov 2019 21:19:10 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=16, tm_hour=20, tm_min=19, tm_sec=10, tm_wday=5, tm_yday=320, tm_isdst=0)","Le chanteur de variété, devenu célèbre dans les années 1980, a succombé à un cancer. Il avait 68 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le chanteur de variété, devenu célèbre dans les années 1980, a succombé à un cancer. Il avait 68\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/11/16/mort-d-eric-morena-l-interprete-de-oh-mon-bateau_6019453_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/11/16/mort-d-eric-morena-l-interprete-de-oh-mon-bateau_6019453_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/11/16/mort-d-eric-morena-l-interprete-de-oh-mon-bateau_6019453_3382.html'}, {'length': '21445', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/16/374/0/1634/815/644/322/60/0/9414729_5048231-01-06.jpg', 'rel': 'enclosure'}]"
"Le créateur Josephus Thimister, ancien directeur artistique de Balenciaga, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le créateur Josephus Thimister, ancien directeur artistique de Balenciaga, est mort'}","Wed, 13 Nov 2019 22:47:28 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=13, tm_hour=21, tm_min=47, tm_sec=28, tm_wday=2, tm_yday=317, tm_isdst=0)",Le Néerlandais était âgé de 57 ans. Les circonstances et le lieu de sa mort n’ont pas été communiqués.,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le Néerlandais était âgé de 57\xa0ans. Les circonstances et le lieu de sa mort n’ont pas été communiqués.'}",https://www.lemonde.fr/disparitions/article/2019/11/13/le-createur-josephus-thimister-ancien-directeur-artistique-de-balenciaga-est-mort_6019062_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/11/13/le-createur-josephus-thimister-ancien-directeur-artistique-de-balenciaga-est-mort_6019062_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/11/13/le-createur-josephus-thimister-ancien-directeur-artistique-de-balenciaga-est-mort_6019062_3382.html'}, {'length': '16414', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/13/408/0/4896/2448/644/322/60/0/a8aaa5e_5029634-01-06.jpg', 'rel': 'enclosure'}]"
Mort de Raymond Poulidor : retour en images sur la carrière d’une légende du vélo,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Raymond Poulidor\xa0: retour en images sur la carrière d’une légende du vélo'}","Wed, 13 Nov 2019 12:19:30 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=13, tm_hour=11, tm_min=19, tm_sec=30, tm_wday=2, tm_yday=317, tm_isdst=0)","L’ancien champion cycliste, mort mercredi à l’âge de 83 ans, a traversé les époques, des années 1960 au XXIe siècle, en conservant une popularité intacte.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien champion cycliste, mort mercredi à l’âge de 83\xa0ans, a traversé les époques, des années 1960 au XXIe\xa0siècle, en conservant une popularité intacte.'}",https://www.lemonde.fr/sport/article/2019/11/13/mort-de-raymond-poulidor-retour-en-images-sur-la-carriere-d-une-legende-du-velo_6019011_3242.html,True,https://www.lemonde.fr/sport/article/2019/11/13/mort-de-raymond-poulidor-retour-en-images-sur-la-carriere-d-une-legende-du-velo_6019011_3242.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/sport/article/2019/11/13/mort-de-raymond-poulidor-retour-en-images-sur-la-carriere-d-une-legende-du-velo_6019011_3242.html'}, {'length': '22848', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/13/834/0/4096/2046/644/322/60/0/33a7a47_mHlu5llnzmlQL974XOVtqB0J.jpg', 'rel': 'enclosure'}]"
La petite reine pleure la mort de Raymond Poulidor,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La petite reine pleure la mort de Raymond Poulidor'}","Wed, 13 Nov 2019 11:52:02 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=13, tm_hour=10, tm_min=52, tm_sec=2, tm_wday=2, tm_yday=317, tm_isdst=0)","Héros populaire par excellence, Raymond Poulidor, dit « Poupou », est mort mercredi à l’âge de 83 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Héros populaire par excellence, Raymond Poulidor, dit «\xa0Poupou\xa0», est mort mercredi à\xa0l’âge de 83\xa0ans.'}",https://www.lemonde.fr/sport/article/2019/11/13/la-petite-reine-pleure-la-mort-de-poulidor_6019003_3242.html,True,https://www.lemonde.fr/sport/article/2019/11/13/la-petite-reine-pleure-la-mort-de-poulidor_6019003_3242.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/sport/article/2019/11/13/la-petite-reine-pleure-la-mort-de-poulidor_6019003_3242.html'}, {'length': '20842', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/13/411/0/4050/2025/644/322/60/0/6069075_5025498-01-06.jpg', 'rel': 'enclosure'}]"
Raymond Poulidor : « Je me demande si un jour le cyclisme va redevenir sérieux »,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Raymond Poulidor\xa0: «\xa0Je me demande si un jour le cyclisme va redevenir sérieux\xa0»'}","Wed, 13 Nov 2019 11:45:00 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=13, tm_hour=10, tm_min=45, tm_sec=0, tm_wday=2, tm_yday=317, tm_isdst=0)","Celui qui a été à plusieurs reprises à deux doigts de remporter le Tour de France et a gagné à jamais le cœur des Français est mort le 13 novembre, à l’âge de 83 ans. En 2004, il publiait ses Mémoires, « Poulidor par Raymond Poulidor ». Extrait.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Celui qui a été à plusieurs reprises à deux doigts de remporter le Tour de France et a gagné à jamais le cœur des Français est mort le 13 novembre, à l’âge de 83 ans. En\xa02004, il publiait ses Mémoires, «\xa0Poulidor par Raymond Poulidor\xa0». Extrait.'}",https://www.lemonde.fr/disparitions/article/2019/11/13/raymond-poulidor-je-me-demande-si-un-jour-le-cyclisme-va-redevenir-serieux_6019001_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/11/13/raymond-poulidor-je-me-demande-si-un-jour-le-cyclisme-va-redevenir-serieux_6019001_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/11/13/raymond-poulidor-je-me-demande-si-un-jour-le-cyclisme-va-redevenir-serieux_6019001_3382.html'}, {'length': '25740', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/10/17/238/0/1609/801/644/322/60/0/c6d71c0_HUR_a41Q__BhwAqAZWwGVNdi.jpg', 'rel': 'enclosure'}]"
"Raymond Poulidor, pas qu’un éternel second","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Raymond Poulidor, pas qu’un éternel second'}","Wed, 13 Nov 2019 11:14:07 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=13, tm_hour=10, tm_min=14, tm_sec=7, tm_wday=2, tm_yday=317, tm_isdst=0)","Le champion cycliste, mort mercredi à 83 ans, avait un palmarès fourni : un grand tour (la Vuelta), des épreuves d’une semaine (Paris-Nice, Critérium du Dauphiné), des « classiques » d’un jour (Milan-San Remo, Flèche Wallonne).","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le champion cycliste, mort mercredi à 83 ans, avait un palmarès fourni : un grand tour (la Vuelta), des épreuves d’une semaine (Paris-Nice, Critérium du Dauphiné), des «\xa0classiques\xa0» d’un jour (Milan-San Remo, Flèche Wallonne).'}",https://www.lemonde.fr/sport/article/2019/11/13/cyclisme-poulidor-pas-qu-un-eternel-second_6018991_3242.html,True,https://www.lemonde.fr/sport/article/2019/11/13/cyclisme-poulidor-pas-qu-un-eternel-second_6018991_3242.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/sport/article/2019/11/13/cyclisme-poulidor-pas-qu-un-eternel-second_6018991_3242.html'}, {'length': '23239', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/13/866/0/4096/2045/644/322/60/0/33a7a47_mHlu5llnzmlQL974XOVtqB0J.jpg', 'rel': 'enclosure'}]"
L’ancien champion cycliste Raymond Poulidor est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien champion cycliste Raymond Poulidor est mort'}","Wed, 13 Nov 2019 09:56:21 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=13, tm_hour=8, tm_min=56, tm_sec=21, tm_wday=2, tm_yday=317, tm_isdst=0)","L’« éternel second » du Tour de France est mort à l’âge de 83 ans. Coureur très doué, excellent grimpeur, il avait su gagner le cœur des Français face à son adversaire de toujours, Jacques Anquetil.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’«\xa0éternel second\xa0» du Tour de France est mort à l’âge de\xa083 ans. Coureur très doué, excellent grimpeur, il avait su gagner le cœur des Français face à son adversaire de toujours, Jacques Anquetil.'}",https://www.lemonde.fr/disparitions/article/2019/11/13/l-ancien-champion-cycliste-raymond-poulidor-est-mort_6018967_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/11/13/l-ancien-champion-cycliste-raymond-poulidor-est-mort_6018967_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/11/13/l-ancien-champion-cycliste-raymond-poulidor-est-mort_6018967_3382.html'}, {'length': '15398', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/10/14/434/0/1537/762/644/322/60/0/8ff576a_b-caWTVia533ycASNpJtk5aN.jpg', 'rel': 'enclosure'}]"
"« Jacky le Mat », ancienne figure de la pègre marseillaise, est mort à 89 ans","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': '«\xa0Jacky le Mat\xa0», ancienne figure de la pègre marseillaise, est mort à 89\xa0ans'}","Tue, 12 Nov 2019 12:39:46 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=12, tm_hour=11, tm_min=39, tm_sec=46, tm_wday=1, tm_yday=316, tm_isdst=0)","Souvent cité dans des affaires, il n’avait que rarement été devant la justice. En 2008, à 78 ans, il avait été condamné à deux ans de prison ferme par la cour d’appel d’Aix-en-Provence pour un délit d’extorsion de fonds.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Souvent cité dans des affaires, il n’avait que rarement été devant la justice. En\xa02008, à 78\xa0ans, il avait été condamné à deux ans de prison ferme par la cour d’appel d’Aix-en-Provence pour un délit d’extorsion de fonds.'}",https://www.lemonde.fr/disparitions/article/2019/11/12/jacky-le-mat-ancienne-figure-de-la-pegre-marseillaise-est-mort-a-89-ans_6018864_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/11/12/jacky-le-mat-ancienne-figure-de-la-pegre-marseillaise-est-mort-a-89-ans_6018864_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/11/12/jacky-le-mat-ancienne-figure-de-la-pegre-marseillaise-est-mort-a-89-ans_6018864_3382.html'}, {'length': '20615', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/12/168/0/2188/1092/644/322/60/0/b16318e_5019774-01-06.jpg', 'rel': 'enclosure'}]"
"La mort d’Ernest Gaines, écrivain américain","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort d’Ernest Gaines, écrivain américain'}","Mon, 11 Nov 2019 15:28:56 +0100","time.struct_time(tm_year=2019, tm_mon=11, tm_mday=11, tm_hour=14, tm_min=28, tm_sec=56, tm_wday=0, tm_yday=315, tm_isdst=0)","Surnommé le « Faulkner noir », le romancier décrivait comme nulle autre le Sud d’avant le combat pour les droits civiques. Il est mort, dans sa ville natale de Louisiane, à l’âge de 86 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20191119102233/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Surnommé le «\xa0Faulkner noir\xa0», le romancier décrivait comme nulle autre le Sud d’avant le combat pour les droits civiques. Il est mort, dans sa ville natale de Louisiane, à l’âge de 86\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2019/11/11/la-mort-d-ernest-gaines-ecrivain-americain_6018768_3382.html,True,https://www.lemonde.fr/disparitions/article/2019/11/11/la-mort-d-ernest-gaines-ecrivain-americain_6018768_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2019/11/11/la-mort-d-ernest-gaines-ecrivain-americain_6018768_3382.html'}, {'length': '52302', 'type': 'image/jpeg', 'href': 'https://img.lemde.fr/2019/11/11/299/0/3000/1500/644/322/60/0/5b11ab8_diERNywxSdDMVYtSRD3SrT2T.jpg', 'rel': 'enclosure'}]"
