title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,media_credit,credit,content
L’écrivain américain Luke Rhinehart est mort,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivain américain Luke Rhinehart est mort'}","Sat, 14 Nov 2020 10:19:16 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=14, tm_hour=9, tm_min=19, tm_sec=16, tm_wday=5, tm_yday=319, tm_isdst=0)","Ne jurant que par le hasard, le jeu et la facétie, auteur de « L’Homme-dé » aura traversé la vie dans le respect rigoureux de l’aléatoire. Il est mort le 6 novembre 2020.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ne jurant que par le hasard, le jeu et la facétie, auteur de «\xa0L’Homme-dé\xa0» aura traversé la vie dans le respect rigoureux de l’aléatoire. Il est mort le 6\xa0novembre\xa02020.'}",https://www.lemonde.fr/disparitions/article/2020/11/14/l-ecrivain-americain-luke-rhinehart-est-mort_6059740_3382.html,True,https://www.lemonde.fr/disparitions/article/2020/11/14/l-ecrivain-americain-luke-rhinehart-est-mort_6059740_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2020/11/14/l-ecrivain-americain-luke-rhinehart-est-mort_6059740_3382.html'}]","[{'url': 'https://img.lemde.fr/2020/11/14/12/0/299/149/644/322/60/0/500d753_977939813-ann-smedgeorge.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'BrushStrokes2 / CC BY-SA 4.0'}]",BrushStrokes2 / CC BY-SA 4.0,
"La mort de Nelly Kaplan, réalisatrice de « La Fiancée du pirate »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Nelly Kaplan, réalisatrice de «\xa0La Fiancée du pirate\xa0»'}","Fri, 13 Nov 2020 18:00:50 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=13, tm_hour=17, tm_min=0, tm_sec=50, tm_wday=4, tm_yday=318, tm_isdst=0)","La cinéaste, écrivaine, collaboratrice d’Abel Gance et amie des surréalistes, disparue à l’âge de 89 ans le 12 novembre en Suisse, laisse derrière elle une œuvre libre et audacieuse.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La cinéaste, écrivaine, collaboratrice d’Abel Gance et amie des surréalistes, disparue à l’âge de 89\xa0ans le 12\xa0novembre en Suisse, laisse derrière elle une œuvre libre et audacieuse.'}",https://www.lemonde.fr/disparitions/article/2020/11/13/la-mort-de-nelly-kaplan-realisatrice-de-la-fiancee-du-pirate_6059670_3382.html,True,https://www.lemonde.fr/disparitions/article/2020/11/13/la-mort-de-nelly-kaplan-realisatrice-de-la-fiancee-du-pirate_6059670_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2020/11/13/la-mort-de-nelly-kaplan-realisatrice-de-la-fiancee-du-pirate_6059670_3382.html'}]","[{'url': 'https://img.lemde.fr/2020/11/13/967/0/3744/1872/644/322/60/0/1e8d63c_734680288-152482.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'STAFF/AFP'}]",STAFF/AFP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La réalisatrice Nelly Kaplan (1931-2020), le 20 octobre 1979, à Paris.'}]"
"Jerry Rawlings, ancien président ghanéen et figure historique du continent africain, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jerry Rawlings, ancien président ghanéen et figure historique du continent africain, est mort'}","Thu, 12 Nov 2020 18:46:42 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=12, tm_hour=17, tm_min=46, tm_sec=42, tm_wday=3, tm_yday=317, tm_isdst=0)","L’ex-putschiste, qui avait ensuite rétabli les libertés démocratiques dans son pays, a régné pendant près de deux décennies. L’ami de Fidel Castro et de Mouammar Khadafi est mort, jeudi, à l’âge de 73 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ex-putschiste, qui avait ensuite rétabli les libertés démocratiques dans son pays, a régné pendant près de deux décennies. L’ami de Fidel Castro et de Mouammar Khadafi est mort, jeudi, à l’âge de 73\xa0ans.'}",https://www.lemonde.fr/afrique/article/2020/11/12/jerry-rawlings-ancien-president-ghaneen-et-figure-historique-du-continent-est-mort_6059520_3212.html,True,https://www.lemonde.fr/afrique/article/2020/11/12/jerry-rawlings-ancien-president-ghaneen-et-figure-historique-du-continent-est-mort_6059520_3212.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/afrique/article/2020/11/12/jerry-rawlings-ancien-president-ghaneen-et-figure-historique-du-continent-est-mort_6059520_3212.html'}]","[{'url': 'https://img.lemde.fr/2020/11/12/63/0/3153/1576/644/322/60/0/003d610_5704492-01-06.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'PIUS UTOMI EKPEI / AFP'}]",PIUS UTOMI EKPEI / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien président du Ghana, Jerry Rawlings, le 8 août 2012 à Accra, la capitale ghanéenne.'}]"
"Le dessinateur humoristique Piem, pilier du « Petit Rapporteur », est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le dessinateur humoristique Piem, pilier du «\xa0Petit Rapporteur\xa0», est mort'}","Thu, 12 Nov 2020 18:03:01 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=12, tm_hour=17, tm_min=3, tm_sec=1, tm_wday=3, tm_yday=317, tm_isdst=0)","Collaborateur de nombreux organes de presse, il avait été rendu célèbre par sa participation au « Petit Rapporteur », l’émission télévisée de Jacques Martin. Il est mort jeudi, à l’âge de 97 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Collaborateur de nombreux organes de presse, il avait été rendu célèbre par sa participation au «\xa0Petit Rapporteur\xa0», l’émission télévisée de Jacques Martin. Il est mort jeudi, à l’âge de 97\xa0ans.'}",https://www.lemonde.fr/actualite-medias/article/2020/11/12/le-dessinateur-humoristique-piem-pilier-du-petit-rapporteur-est-mort_6059513_3236.html,True,https://www.lemonde.fr/actualite-medias/article/2020/11/12/le-dessinateur-humoristique-piem-pilier-du-petit-rapporteur-est-mort_6059513_3236.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/actualite-medias/article/2020/11/12/le-dessinateur-humoristique-piem-pilier-du-petit-rapporteur-est-mort_6059513_3236.html'}]","[{'url': 'https://img.lemde.fr/2020/11/12/77/0/2698/1345/644/322/60/0/4a7bd9e_5705069-01-06.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'GUILLAUME SOUVANT / AFP'}]",GUILLAUME SOUVANT / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Piem, en janvier 2015.'}]"
"La mort de Jean-Yves Nau, ancien journaliste au « Monde »","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Jean-Yves Nau, ancien journaliste au «\xa0Monde\xa0»'}","Thu, 12 Nov 2020 14:51:58 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=12, tm_hour=13, tm_min=51, tm_sec=58, tm_wday=3, tm_yday=317, tm_isdst=0)","Entré au sein du quotidien en 1980, le rédacteur a suivi les grands sujets sanitaires jusqu’en 2009. Il est mort le 8 novembre à l’âge de 68 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Entré au sein du quotidien en\xa01980, le rédacteur a suivi les grands sujets sanitaires jusqu’en\xa02009. Il est mort le\xa08\xa0novembre à l’âge de 68\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2020/11/12/la-mort-de-jean-yves-nau-ancien-journaliste-au-monde_6059488_3382.html,True,https://www.lemonde.fr/disparitions/article/2020/11/12/la-mort-de-jean-yves-nau-ancien-journaliste-au-monde_6059488_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2020/11/12/la-mort-de-jean-yves-nau-ancien-journaliste-au-monde_6059488_3382.html'}]","[{'url': 'https://img.lemde.fr/2020/11/10/122/0/1599/799/644/322/60/0/494bfd4_533197108-20201110nrc7887.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'Mariella Esvant /MAXPPP'}]",Mariella Esvant /MAXPPP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean-Yves Nau, en 2016.'}]"
"Nelly Kaplan, réalisatrice de la Nouvelle Vague et écrivaine anarcho-féministe, est morte du Covid-19","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Nelly Kaplan, réalisatrice de la Nouvelle Vague et écrivaine anarcho-féministe, est morte du Covid-19'}","Thu, 12 Nov 2020 13:32:11 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=12, tm_hour=12, tm_min=32, tm_sec=11, tm_wday=3, tm_yday=317, tm_isdst=0)",L’écrivaine et réalisatrice est morte jeudi à l’âge de 89 ans dans un hôpital de Genève.,"{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivaine et réalisatrice est morte jeudi à l’âge de 89\xa0ans dans un hôpital de Genève.'}",https://www.lemonde.fr/disparitions/article/2020/11/12/la-realisatrice-nelly-kaplan-icone-de-la-nouvelle-vague-est-morte-du-covid-19_6059481_3382.html,True,https://www.lemonde.fr/disparitions/article/2020/11/12/la-realisatrice-nelly-kaplan-icone-de-la-nouvelle-vague-est-morte-du-covid-19_6059481_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2020/11/12/la-realisatrice-nelly-kaplan-icone-de-la-nouvelle-vague-est-morte-du-covid-19_6059481_3382.html'}]","[{'url': 'https://img.lemde.fr/2020/11/12/437/0/2200/1100/644/322/60/0/0e9b0f4_5703877-01-06.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'FRANCOIS GUILLOT / AFP'}]",FRANCOIS GUILLOT / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Nelly Kaplan, le 16 février 2005.'}]"
Mort d’Amadou Toumani Touré : les Maliens regrettent un « bâtisseur » soucieux de compromis,"{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort d’Amadou Toumani Touré\xa0: les Maliens regrettent un «\xa0bâtisseur\xa0» soucieux de compromis'}","Wed, 11 Nov 2020 19:00:08 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=11, tm_hour=18, tm_min=0, tm_sec=8, tm_wday=2, tm_yday=316, tm_isdst=0)","L’ancien président, mort dans un hôpital turc à l’âge de 72 ans, laisse derrière lui le souvenir d’un homme de consensus à l’origine de nombreux projets d’infrastructures.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien président, mort dans un hôpital turc à l’âge de 72\xa0ans, laisse derrière lui le souvenir d’un homme de consensus à l’origine de nombreux projets d’infrastructures.'}",https://www.lemonde.fr/afrique/article/2020/11/11/mort-d-amadou-toumani-toure-les-maliens-regrettent-un-batisseur-soucieux-de-compromis_6059380_3212.html,True,https://www.lemonde.fr/afrique/article/2020/11/11/mort-d-amadou-toumani-toure-les-maliens-regrettent-un-batisseur-soucieux-de-compromis_6059380_3212.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/afrique/article/2020/11/11/mort-d-amadou-toumani-toure-les-maliens-regrettent-un-batisseur-soucieux-de-compromis_6059380_3212.html'}]","[{'url': 'https://img.lemde.fr/2020/11/11/938/0/2072/1033/644/322/60/0/3e0847c_150511139-000-par1277344.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'GEORGES GOBET / AFP'}]",GEORGES GOBET / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Une femme porte des boucles d’oreille à l’effigie d’Amadou Toumani Touré, à Bamako, en avril 2007, lors d’un meeting du président alors candidat à sa réelection.'}]"
"Le dramaturge Israel Horovitz, auteur américain le plus adapté en France, est mort","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le dramaturge Israel Horovitz, auteur américain le plus adapté en France, est mort'}","Wed, 11 Nov 2020 12:01:00 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=11, tm_hour=11, tm_min=1, tm_sec=0, tm_wday=2, tm_yday=316, tm_isdst=0)","Il était l’auteur de théâtre américain le plus adapté de l’histoire du théâtre français, ayant été joué sur les scènes les plus importantes du pays, par des interprètes tels que Gérard Depardieu, Pierre Arditi ou Line Renaud.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il était l’auteur de théâtre américain le plus adapté de l’histoire du théâtre français, ayant été joué sur les scènes les plus importantes du pays, par des interprètes tels que Gérard Depardieu, Pierre Arditi ou Line Renaud.'}",https://www.lemonde.fr/disparitions/article/2020/11/11/le-dramaturge-americain-israel-horovitz-auteur-americain-le-plus-adapte-en-france-est-mort_6059348_3382.html,True,https://www.lemonde.fr/disparitions/article/2020/11/11/le-dramaturge-americain-israel-horovitz-auteur-americain-le-plus-adapte-en-france-est-mort_6059348_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2020/11/11/le-dramaturge-americain-israel-horovitz-auteur-americain-le-plus-adapte-en-france-est-mort_6059348_3382.html'}]","[{'url': 'https://img.lemde.fr/2015/04/27/0/41/1225/612/644/322/60/0/9fa4e14_9206-1j17p6s.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'ZELIG FILMS DISTRIBUTION/ASCOT ELITE FILMVERLEIH GMBH'}]",ZELIG FILMS DISTRIBUTION/ASCOT ELITE FILMVERLEIH GMBH,
"Saëb Erakat, le négociateur en chef palestinien, est mort du Covid-19","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Saëb Erakat, le négociateur en chef palestinien, est mort du Covid-19'}","Wed, 11 Nov 2020 00:29:31 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=10, tm_hour=23, tm_min=29, tm_sec=31, tm_wday=1, tm_yday=315, tm_isdst=0)","Proche de Yasser Arafat et de Mahmoud Abbas, le secrétaire général de l’OLP a mené pratiquemment toutes les négociations avec Israël depuis 1991. Ce diplomate de 65 ans incarnait les espoirs et les déboires du processus de paix.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Proche de Yasser Arafat et de Mahmoud Abbas, le secrétaire général de l’OLP a mené pratiquemment toutes les négociations avec Israël depuis 1991. Ce diplomate de 65\xa0ans incarnait les espoirs et les déboires du processus de paix.'}",https://www.lemonde.fr/international/article/2020/11/11/saeb-erekat-le-negociateur-en-chef-palestinien-est-mort-du-covid-19_6059303_3210.html,True,https://www.lemonde.fr/international/article/2020/11/11/saeb-erekat-le-negociateur-en-chef-palestinien-est-mort-du-covid-19_6059303_3210.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/international/article/2020/11/11/saeb-erekat-le-negociateur-en-chef-palestinien-est-mort-du-covid-19_6059303_3210.html'}]","[{'url': 'https://img.lemde.fr/2020/11/10/0/0/2000/999/644/322/60/0/2d270c5_758940742-336220.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'ARIEL SCHALIT / AP'}]",ARIEL SCHALIT / AP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le négociateur en chef palestinien\xa0Saëb Erakat (à droite) et le vice-premier ministre israélien Shimon Peres, le 14 octobre 2005 à Tel-Aviv (Israël).'}]"
"Mort de Charles-Henri Flammarion, héritier de la maison d’édition","{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Charles-Henri Flammarion, héritier de la maison d’édition'}","Wed, 11 Nov 2020 00:02:34 +0100","time.struct_time(tm_year=2020, tm_mon=11, tm_mday=10, tm_hour=23, tm_min=2, tm_sec=34, tm_wday=1, tm_yday=315, tm_isdst=0)","L’arrière-petit-fils d’Ernest, fondateur de la maison d’édition en 1876, est décédé à l’âge de 74 ans.","{'type': 'text/html', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’arrière-petit-fils d’Ernest, fondateur de la maison d’édition en\xa01876, est décédé à l’âge de 74\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2020/11/11/mort-de-charles-henri-flammarion-heritier-de-la-maison-d-edition_6059302_3382.html,True,https://www.lemonde.fr/disparitions/article/2020/11/11/mort-de-charles-henri-flammarion-heritier-de-la-maison-d-edition_6059302_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2020/11/11/mort-de-charles-henri-flammarion-heritier-de-la-maison-d-edition_6059302_3382.html'}]","[{'url': 'https://img.lemde.fr/2020/11/10/143/0/2370/1184/644/322/60/0/64819b4_2754910-000-app2001032729548.jpg', 'width': '644', 'height': '322'}]","[{'scheme': 'urn:ebu', 'content': 'PIERRE-FRANCK COLOMBIER / AFP'}]",PIERRE-FRANCK COLOMBIER / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'http://web.archive.org/web/20201115052938/https://www.lemonde.fr/disparitions/rss_full.xml', 'value': ""Le PDG de la maison d'éditon Flammarion, Charles-Henri Flammarion, dans son bureau en mars 2001.""}]"
