title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,media_credit,credit,content
"La mort d’Alexis Gruss, patriarche de la grande famille du cirque français","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort d’Alexis Gruss, patriarche de la grande famille du cirque français'}","Sun, 07 Apr 2024 00:00:04 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=6, tm_hour=22, tm_min=0, tm_sec=4, tm_wday=5, tm_yday=97, tm_isdst=0)","De son premier chapiteau, en 1974, à la plus haute récompense reçue par sa compagnie au Festival international du cirque de Monte-Carlo, en 2024, il aura marqué les arts équestres avec des spectacles exigeants et populaires. Il est mort samedi 6 avril à l’âge de 79 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'De son premier chapiteau, en\xa01974, à la plus haute récompense reçue par sa compagnie au Festival international du cirque de Monte-Carlo, en\xa02024, il aura marqué les arts équestres avec des spectacles exigeants et populaires. Il est mort samedi 6\xa0avril à l’âge de 79\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/04/07/la-mort-d-alexis-gruss-patriarche-de-la-grande-famille-du-cirque-francais_6226388_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/07/la-mort-d-alexis-gruss-patriarche-de-la-grande-famille-du-cirque-francais_6226388_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/07/la-mort-d-alexis-gruss-patriarche-de-la-grande-famille-du-cirque-francais_6226388_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/06/625/0/2500/1250/644/322/60/0/067f821_1712415586786-004875-004.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Denis Rouvre / modds'}]",Denis Rouvre / modds,
"Alexis Gruss, directeur de cirque et figure de l’art équestre, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Alexis Gruss, directeur de cirque et figure de l’art équestre, est mort'}","Sat, 06 Apr 2024 15:17:46 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=6, tm_hour=13, tm_min=17, tm_sec=46, tm_wday=5, tm_yday=97, tm_isdst=0)","Il avait fondé en 1974 le Cirque à l’ancienne, qui défendait un cirque fondé sur l’acrobatie et l’art équestre. Il est mort à la suite d’« un accident cardiaque », à 79 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il avait fondé en\xa01974\xa0le Cirque à l’ancienne, qui défendait un cirque fondé sur l’acrobatie et l’art équestre. Il est mort à la suite d’«\xa0un accident cardiaque\xa0», à 79\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/04/06/alexis-gruss-directeur-de-cirque-et-figure-de-l-art-equestre-est-mort_6226364_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/06/alexis-gruss-directeur-de-cirque-et-figure-de-l-art-equestre-est-mort_6226364_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/06/alexis-gruss-directeur-de-cirque-et-figure-de-l-art-equestre-est-mort_6226364_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/06/394/0/3744/1872/644/322/60/0/3d1d6db_1712408541337-000-7845g.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'VALERY HACHE / AFP'}]",VALERY HACHE / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Alexis Gruss, lors du gala du 40ᵉ\xa0Festival international du cirque de Monte-Carlo, à Monaco, le 19\xa0janvier 2016.'}]"
Mort de Maryse Condé : Emmanuel Macron lui rendra un hommage national le 15 avril à la Bibliothèque nationale de France,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Maryse Condé\xa0: Emmanuel Macron lui rendra un hommage national le 15\xa0avril à la Bibliothèque nationale de France'}","Fri, 05 Apr 2024 22:21:15 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=5, tm_hour=20, tm_min=21, tm_sec=15, tm_wday=4, tm_yday=96, tm_isdst=0)","L’écrivaine originaire de Guadeloupe est morte dans la nuit de lundi à mardi, à l’âge de 90 ans, après une vie de combat humaniste et d’exploration des identités antillaise et noires.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivaine originaire de Guadeloupe est morte dans la nuit de lundi à mardi, à l’âge de 90\xa0ans, après une vie de combat humaniste et d’exploration des identités antillaise et noires.'}",https://www.lemonde.fr/disparitions/article/2024/04/05/mort-de-maryse-conde-emmanuel-macron-lui-rendra-un-hommage-national-le-15-avril-a-la-bibliotheque-nationale-de-france_6226219_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/05/mort-de-maryse-conde-emmanuel-macron-lui-rendra-un-hommage-national-le-15-avril-a-la-bibliotheque-nationale-de-france_6226219_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/05/mort-de-maryse-conde-emmanuel-macron-lui-rendra-un-hommage-national-le-15-avril-a-la-bibliotheque-nationale-de-france_6226219_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/02/210/0/5000/2500/644/322/60/0/ff7e361_5080999-01-06.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'CLEMENT MAHOUDEAU / AFP'}]",CLEMENT MAHOUDEAU / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Maryse Condé dans sa maison de Gordes (Vaucluse), le 7\xa0octobre\xa02021.'}]"
"L’influent designer italien Gaetano Pesce, soucieux de « l’art accessible à tous », est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’influent designer italien Gaetano Pesce, soucieux de «\xa0l’art accessible à tous\xa0», est mort'}","Fri, 05 Apr 2024 18:10:21 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=5, tm_hour=16, tm_min=10, tm_sec=21, tm_wday=4, tm_yday=96, tm_isdst=0)","L’artiste prolifique qui multipliait les objets militants, effaçant les frontières entre art et design, poésie et politique, est décédé le 4 avril, à l’âge de 84 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste prolifique qui multipliait les objets militants, effaçant les frontières entre art et design, poésie et politique, est décédé le 4\xa0avril, à l’âge de 84\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/04/05/l-influent-designer-italien-gaetano-pesce-soucieux-de-l-art-accessible-a-tous-est-mort_6226183_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/05/l-influent-designer-italien-gaetano-pesce-soucieux-de-l-art-accessible-a-tous-est-mort_6226183_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/05/l-influent-designer-italien-gaetano-pesce-soucieux-de-l-art-accessible-a-tous-est-mort_6226183_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/05/1583/0/3414/1707/644/322/60/0/b421cc7_1712324649867-opale-photo-demis230816d-01.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'De Maddalena/opale.photo'}]",De Maddalena/opale.photo,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Gaetano Pesce, à Milan, le 18\xa0avril\xa02023.'}]"
"Mort de Gaetano Pesce, designer italien des fauteuils Up","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Gaetano Pesce, designer italien des fauteuils Up'}","Thu, 04 Apr 2024 18:24:57 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=4, tm_hour=16, tm_min=24, tm_sec=57, tm_wday=3, tm_yday=95, tm_isdst=0)","Ses œuvres sont exposées dans les collections permanentes de musées prestigieux comme le MoMA de New York, le Victoria and Albert Museum de Londres et le Centre Pompidou à Paris.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ses œuvres sont exposées dans les collections permanentes de musées prestigieux comme le MoMA de New York, le Victoria and Albert Museum de Londres et le Centre Pompidou à Paris.'}",https://www.lemonde.fr/m-design-deco/article/2024/04/04/mort-de-gaetano-pesce-designer-italien-des-fauteuils-up_6225992_4497702.html,True,https://www.lemonde.fr/m-design-deco/article/2024/04/04/mort-de-gaetano-pesce-designer-italien-des-fauteuils-up_6225992_4497702.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/m-design-deco/article/2024/04/04/mort-de-gaetano-pesce-designer-italien-des-fauteuils-up_6225992_4497702.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/04/594/0/2589/1294/644/322/60/0/85ff6f0_1712245083427-063-1836447185.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'FRAZER HARRISON / Getty Images via AFP'}]",FRAZER HARRISON / Getty Images via AFP,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Gaetano Pesce, à Miami (Etats-unis), le 6\xa0décembre 2023 .'}]"
"La mort d’Emmanuel Terray, anthropologue et militant des droits des migrants","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort d’Emmanuel Terray, anthropologue et militant des droits des migrants'}","Thu, 04 Apr 2024 17:25:10 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=4, tm_hour=15, tm_min=25, tm_sec=10, tm_wday=3, tm_yday=95, tm_isdst=0)","Elève de Louis Althusser venu à l’étude des sociétés africaines par le marxisme, le chercheur a également été l’auteur de riches essais politiques.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Elève de Louis Althusser venu à l’étude des sociétés africaines par le marxisme, le chercheur a également été l’auteur de riches essais politiques.'}",https://www.lemonde.fr/disparitions/article/2024/04/04/la-mort-d-emmanuel-terray-anthropologue-et-militant-des-droits-des-migrants_6225985_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/04/la-mort-d-emmanuel-terray-anthropologue-et-militant-des-droits-des-migrants_6225985_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/04/la-mort-d-emmanuel-terray-anthropologue-et-militant-des-droits-des-migrants_6225985_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/04/476/0/5936/2968/644/322/60/0/6e40924_1712238605990-opaleplus-opale56976-04.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Hannah ASSOULINE/opale.photo'}]",Hannah ASSOULINE/opale.photo,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Emmanuel Terray, à Paris, le 29\xa0août\xa02019.'}]"
Mort à 59 ans de l’homme d’affaires Jean-Yves Le Fur,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort à 59\xa0ans de l’homme d’affaires Jean-Yves Le\xa0Fur'}","Wed, 03 Apr 2024 01:57:11 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=2, tm_hour=23, tm_min=57, tm_sec=11, tm_wday=1, tm_yday=93, tm_isdst=0)","Bien connu dans le milieu de la mode et des célébrités, Jean-Yves Le Fur est mort dimanche de « maladie » à Paris, selon l’entourage de son ex-femme, l’actrice et réalisatrice Maïwenn.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bien connu dans le milieu de la mode et des célébrités, Jean-Yves Le\xa0Fur est mort dimanche de «\xa0maladie\xa0» à Paris, selon l’entourage de son ex-femme, l’actrice et réalisatrice Maïwenn.'}",https://www.lemonde.fr/disparitions/article/2024/04/03/mort-a-59-ans-de-l-homme-d-affaires-jean-yves-le-fur_6225640_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/03/mort-a-59-ans-de-l-homme-d-affaires-jean-yves-le-fur_6225640_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/03/mort-a-59-ans-de-l-homme-d-affaires-jean-yves-le-fur_6225640_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/02/237/0/2341/1170/644/322/60/0/d847be8_1712099381872-2e2e4th.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'ALBAN WYTERS / ABACAPRESS.COM / Alamy Stock Photo'}]",ALBAN WYTERS / ABACAPRESS.COM / Alamy Stock Photo,
"Le dessinateur Ed Piskor, accusé de violences sexuelles, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le dessinateur Ed Piskor, accusé de violences sexuelles, est mort'}","Tue, 02 Apr 2024 19:10:08 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=2, tm_hour=17, tm_min=10, tm_sec=8, tm_wday=1, tm_yday=93, tm_isdst=0)","Auteur d’une histoire remarquée de la culture hip-hop en BD, le dessinateur de 41 ans se serait suicidé après que plusieurs femmes ont dénoncé des faits relevant du harcèlement et de l’agression sexuelle.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Auteur d’une histoire remarquée de la culture hip-hop en BD, le dessinateur de 41\xa0ans se serait suicidé après que plusieurs femmes ont dénoncé des faits relevant du harcèlement et de l’agression sexuelle.'}",https://www.lemonde.fr/disparitions/article/2024/04/02/le-dessinateur-ed-piskor-accuse-de-violences-sexuelles-est-mort_6225626_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/02/le-dessinateur-ed-piskor-accuse-de-violences-sexuelles-est-mort_6225626_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/02/le-dessinateur-ed-piskor-accuse-de-violences-sexuelles-est-mort_6225626_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/02/334/0/4000/2000/644/322/60/0/7e5f8f8_1712077691657-fibd2017edpiskor2.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Stephane Mahot / Wikimedia Commons'}]",Stephane Mahot / Wikimedia Commons,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ed Piskor au Festival d’Angoulême, le 29\xa0janvier 2017.'}]"
La mort du chorégraphe japonais Ushio Amagatsu,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort du chorégraphe japonais Ushio Amagatsu'}","Tue, 02 Apr 2024 18:04:39 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=2, tm_hour=16, tm_min=4, tm_sec=39, tm_wday=1, tm_yday=93, tm_isdst=0)","Auteur d’une vingtaine de spectacles, le fondateur de la compagnie Sankai Juku est mort le 25 mars. Il laisse une œuvre unique, rythmée par une inépuisable quête d’équilibre.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Auteur d’une vingtaine de spectacles, le fondateur de la compagnie Sankai Juku est mort le 25\xa0mars. Il laisse une œuvre unique, rythmée par une inépuisable quête d’équilibre.'}",https://www.lemonde.fr/disparitions/article/2024/04/02/la-mort-du-choregraphe-japonais-ushio-amagatsu_6225617_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/02/la-mort-du-choregraphe-japonais-ushio-amagatsu_6225617_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/02/la-mort-du-choregraphe-japonais-ushio-amagatsu_6225617_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/02/292/0/3504/1752/644/322/60/0/9180343_1712073506740-000-arp1511083.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'FRANCOIS GUILLOT / AFP'}]",FRANCOIS GUILLOT / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le chorégraphe et danseur japonais Ushio Amagatsu, le 21\xa0décembre\xa02005, au Théâtre de la Ville de Paris.'}]"
"La mort du poète, écrivain et éditeur belge Guy Goffette","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort du poète, écrivain et éditeur belge Guy Goffette'}","Tue, 02 Apr 2024 14:55:51 +0200","time.struct_time(tm_year=2024, tm_mon=4, tm_mday=2, tm_hour=12, tm_min=55, tm_sec=51, tm_wday=1, tm_yday=93, tm_isdst=0)","Spécialiste de Verlaine et de Rimbaud, l’écrivain, membre du comité de lecture de Gallimard, était considéré comme l’un des plus importants auteurs belges contemporains. Il est mort le 28 mars, à l’âge de 76 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Spécialiste de Verlaine et de Rimbaud, l’écrivain, membre du comité de lecture de Gallimard, était considéré comme l’un des plus importants auteurs belges contemporains. Il est mort le 28\xa0mars, à l’âge de 76\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2024/04/02/la-mort-du-poete-ecrivain-et-editeur-belge-guy-goffette_6225595_3382.html,True,https://www.lemonde.fr/disparitions/article/2024/04/02/la-mort-du-poete-ecrivain-et-editeur-belge-guy-goffette_6225595_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2024/04/02/la-mort-du-poete-ecrivain-et-editeur-belge-guy-goffette_6225595_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2024/04/02/1296/0/3307/1653/644/322/60/0/223c9e9_1712043570472-gettyimages-1199863255.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Louis MONIER / Gamma-Rapho via Getty Images'}]",Louis MONIER / Gamma-Rapho via Getty Images,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Guy Goffette, en 1998, en France.'}]"
