title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"Le journaliste Jacques Duquesne, l’un des cofondateurs du « Point », est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le journaliste Jacques Duquesne, l’un des cofondateurs du «\xa0Point\xa0», est mort'}","Mon, 10 Jul 2023 21:41:24 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=19, tm_min=41, tm_sec=24, tm_wday=0, tm_yday=191, tm_isdst=0)","De « L’Express » au « Point », en passant par « La Croix » et « Ouest-France », ce catholique humaniste aura été tour à tour grand reporter, rédacteur en chef ou encore PDG. Il est mort le 5 juillet à l’âge de 93 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'De «\xa0L’Express\xa0» au «\xa0Point\xa0», en passant par «\xa0La Croix\xa0» et «\xa0Ouest-France\xa0», ce catholique humaniste aura été tour à tour grand reporter, rédacteur en chef ou encore PDG. Il est mort le 5\xa0juillet à l’âge de 93\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/07/10/la-mort-du-journaliste-jacques-duquesne-l-un-des-cofondateurs-du-point_6181384_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/10/la-mort-du-journaliste-jacques-duquesne-l-un-des-cofondateurs-du-point_6181384_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/10/la-mort-du-journaliste-jacques-duquesne-l-un-des-cofondateurs-du-point_6181384_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/10/208/0/2464/1232/644/322/60/0/2d30198_1689015585139-000-app2002103083481.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le journaliste Jacques Duquesne, le 28\xa0octobre\xa02002, dans la bibliothèque Médicis du Sénat, à Paris.'}]","[{'scheme': 'urn:ebu', 'content': 'DAMIEN MEYER / AFP'}]",DAMIEN MEYER / AFP
La mort du ténor « star » Graham Clark,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort du ténor «\xa0star\xa0» Graham Clark'}","Mon, 10 Jul 2023 17:51:35 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=15, tm_min=51, tm_sec=35, tm_wday=0, tm_yday=191, tm_isdst=0)","Spécialisé dans le répertoire wagnérien, le Britannique s’était aussi illustré dans plusieurs opéras donnés en création. Il est mort le 6 juillet, à l’âge de 81 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Spécialisé dans le répertoire wagnérien, le Britannique s’était aussi illustré dans plusieurs opéras donnés en création. Il est mort le 6\xa0juillet, à l’âge de 81\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/07/10/la-mort-du-tenor-star-graham-clark_6181362_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/10/la-mort-du-tenor-star-graham-clark_6181362_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/10/la-mort-du-tenor-star-graham-clark_6181362_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/10/231/0/4237/2118/644/322/60/0/7f2bf02_1688971089591-sipa-shutterstock40772108-000001.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Graham Clark, au Royal Opera House de Londres, le 15\xa0mai\xa01995.'}]","[{'scheme': 'urn:ebu', 'content': 'Alastair Muir/REX/SIPA'}]",Alastair Muir/REX/SIPA
"L’historien Jean-Jacques Becker, spécialiste de la première guerre mondiale, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’historien Jean-Jacques Becker, spécialiste de la première guerre mondiale, est mort'}","Mon, 10 Jul 2023 10:06:37 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=10, tm_hour=8, tm_min=6, tm_sec=37, tm_wday=0, tm_yday=191, tm_isdst=0)","Pionnier du renouvellement de l’historiographie de la Grande Guerre, il a donné dans ses travaux une vision exhaustive de cet événement fondateur du XXᵉ siècle. Fin connaisseur de la vie politique française contemporaine, il est mort le 10 juillet, à l’âge de 95 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Pionnier du renouvellement de l’historiographie de la Grande Guerre, il a donné dans ses travaux une vision exhaustive de cet événement fondateur du XXᵉ\xa0siècle. Fin connaisseur de la vie politique française contemporaine, il est mort le 10\xa0juillet, à l’âge de 95\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/07/10/l-historien-jean-jacques-becker-specialiste-de-la-grande-guerre-est-mort_6181287_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/10/l-historien-jean-jacques-becker-specialiste-de-la-grande-guerre-est-mort_6181287_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/10/l-historien-jean-jacques-becker-specialiste-de-la-grande-guerre-est-mort_6181287_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/10/214/0/3800/1900/644/322/60/0/60669d1_1688976159621-000-par7863630-1.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean-Jacques Becker, à Paris, le 25\xa0avril\xa02014.'}]","[{'scheme': 'urn:ebu', 'content': 'PIERRE ANDRIEU / AFP'}]",PIERRE ANDRIEU / AFP
"Emmanuel Macron rend hommage à Léon Gautier, « un homme ordinaire devenant héros »","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Emmanuel Macron rend hommage à\xa0Léon Gautier, «\xa0un\xa0homme ordinaire devenant héros\xa0»'}","Fri, 07 Jul 2023 15:15:56 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=7, tm_hour=13, tm_min=15, tm_sec=56, tm_wday=4, tm_yday=188, tm_isdst=0)","Le dernier membre du commando Kieffer est mort lundi à Caen, à l’âge de 100 ans. Il avait rallié Londres et le général De Gaulle en juillet 1940, avant de débarquer sur les côtes normandes le 6 juin 1944 avec les Alliés.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le dernier membre du commando Kieffer est mort lundi à Caen, à l’âge de 100\xa0ans. Il avait rallié Londres et le général De Gaulle en juillet\xa01940, avant de débarquer sur les côtes normandes le 6\xa0juin\xa01944 avec les Alliés.'}",https://www.lemonde.fr/disparitions/article/2023/07/07/emmanuel-macron-rend-hommage-a-leon-gautier-un-homme-ordinaire-devenant-heros_6180982_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/07/emmanuel-macron-rend-hommage-a-leon-gautier-un-homme-ordinaire-devenant-heros_6180982_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/07/emmanuel-macron-rend-hommage-a-leon-gautier-un-homme-ordinaire-devenant-heros_6180982_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/07/618/0/3710/1855/644/322/60/0/cde479f_e6790e9855664b5ea3cbf797089b8e7f-0-6373a4c7d50e453b885edf2dd02df082.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Emmanuel Macron fait face au cercueil de Léon Gautier lors d’un hommage à Ouistreham, le\xa07\xa0juillet\xa02023.'}]","[{'scheme': 'urn:ebu', 'content': 'PASCAL ROSSIGNOL / AP'}]",PASCAL ROSSIGNOL / AP
"Miki Liukkonen, étoile de la littérature finlandaise, est mort à l’âge de 33 ans","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Miki Liukkonen, étoile de la littérature finlandaise, est mort à l’âge de\xa033\xa0ans'}","Wed, 05 Jul 2023 15:49:35 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=5, tm_hour=13, tm_min=49, tm_sec=35, tm_wday=2, tm_yday=186, tm_isdst=0)","L’auteur a publié trois recueils de poèmes, quatre romans et un roman graphique ; ses œuvres étant saluées par la critique et couronnées par plusieurs prix. Son éditeur n’a pas souhaité dévoiler la cause du décès.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’auteur a publié trois recueils de poèmes, quatre romans et un roman graphique\xa0; ses œuvres étant saluées par la critique et couronnées par plusieurs prix. Son éditeur n’a pas souhaité dévoiler la cause du décès.'}",https://www.lemonde.fr/culture/article/2023/07/05/miki-liukkonen-etoile-de-la-litterature-finlandaise-est-mort-a-l-age-de-33-ans_6180663_3246.html,True,https://www.lemonde.fr/culture/article/2023/07/05/miki-liukkonen-etoile-de-la-litterature-finlandaise-est-mort-a-l-age-de-33-ans_6180663_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2023/07/05/miki-liukkonen-etoile-de-la-litterature-finlandaise-est-mort-a-l-age-de-33-ans_6180663_3246.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/05/159/0/5323/2661/644/322/60/0/ad7499b_5703302-01-06.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’auteur finlandais Miki Liukkonen à Helsinki, en\xa0octobre 2019.'}]","[{'scheme': 'urn:ebu', 'content': 'MARKKU ULANDER / AFP'}]",MARKKU ULANDER / AFP
"Denise Bombardier, journaliste québécoise reine des coups de gueule et des controverses, est morte","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Denise Bombardier, journaliste québécoise reine des coups de gueule et des controverses, est morte'}","Wed, 05 Jul 2023 02:09:34 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=5, tm_hour=0, tm_min=9, tm_sec=34, tm_wday=2, tm_yday=186, tm_isdst=0)","L’écrivaine avait marqué les esprits en France, en 1990, lorsqu’elle avait pris à partie, sur le plateau d’« Apostrophes », l’écrivain Gabriel Matzneff, dont les écrits faisaient l’apologie des relations avec les mineurs. Elle a été emportée par un cancer à 82 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivaine avait marqué les esprits en France, en\xa01990, lorsqu’elle avait pris à partie, sur le plateau d’«\xa0Apostrophes\xa0», l’écrivain Gabriel Matzneff, dont les écrits faisaient l’apologie des relations avec les mineurs. Elle a été emportée par un cancer à 82\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/07/05/la-mort-de-la-journaliste-quebecoise-denise-bombardier-reine-des-coups-de-gueule-et-des-controverses_6180550_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/05/la-mort-de-la-journaliste-quebecoise-denise-bombardier-reine-des-coups-de-gueule-et-des-controverses_6180550_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/05/la-mort-de-la-journaliste-quebecoise-denise-bombardier-reine-des-coups-de-gueule-et-des-controverses_6180550_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/04/381/0/4079/2039/644/322/60/0/afa1dea_1688497790057-gettyimages-852311394.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Denise Bombardier, en mars 1990.'}]","[{'scheme': 'urn:ebu', 'content': 'Sophie Bassouls / Sygma via Getty Images'}]",Sophie Bassouls / Sygma via Getty Images
La journaliste et romancière québécoise Denise Bombardier est morte,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La journaliste et romancière québécoise Denise Bombardier est morte'}","Tue, 04 Jul 2023 19:16:44 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=4, tm_hour=17, tm_min=16, tm_sec=44, tm_wday=1, tm_yday=185, tm_isdst=0)","Féministe engagée, la Québécoise s’était opposée, seule, en 1990 lors de l’émission littéraire « Apostrophes » à Gabriel Matzneff, dont les écrits faisaient l’apologie des relations sexuelles avec les enfants et les adolescents.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Féministe engagée, la Québécoise s’était opposée, seule, en\xa01990\xa0lors de l’émission littéraire «\xa0Apostrophes\xa0» à Gabriel Matzneff, dont les écrits faisaient l’apologie des relations sexuelles avec les enfants et les adolescents.'}",https://www.lemonde.fr/disparitions/article/2023/07/04/la-journaliste-et-romanciere-quebecoise-denise-bombardier-est-morte_6180528_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/04/la-journaliste-et-romanciere-quebecoise-denise-bombardier-est-morte_6180528_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/04/la-journaliste-et-romanciere-quebecoise-denise-bombardier-est-morte_6180528_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/04/547/0/7488/3744/644/322/60/0/ab67961_1688488355531-347872.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La journaliste canadienne Denise Bombardier reçoit des mains du président français François Mitterrand la Légion d’honneur française au palais de l’Élysée à Paris, le 17 février 1993.'}]","[{'scheme': 'urn:ebu', 'content': 'VINCENT AMALVY / AFP'}]",VINCENT AMALVY / AFP
"La mort de Jean-Michel Cazes, figure emblématique du vignoble bordelais","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Jean-Michel Cazes, figure emblématique du vignoble bordelais'}","Mon, 03 Jul 2023 16:03:12 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=3, tm_hour=14, tm_min=3, tm_sec=12, tm_wday=0, tm_yday=184, tm_isdst=0)",Le vigneron qui a redonné ses lettres de noblesse au médoc est mort le 28 juin. Il a hissé le Château Lynch-Bages parmi les tout premiers de l’appellation.,"{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le vigneron qui a redonné ses lettres de noblesse au médoc est mort le 28\xa0juin. Il a hissé le Château Lynch-Bages parmi les tout premiers de l’appellation.'}",https://www.lemonde.fr/disparitions/article/2023/07/03/la-mort-de-jean-michel-cazes-figure-emblematique-du-vignoble-bordelais_6180353_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/03/la-mort-de-jean-michel-cazes-figure-emblematique-du-vignoble-bordelais_6180353_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/03/la-mort-de-jean-michel-cazes-figure-emblematique-du-vignoble-bordelais_6180353_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/03/567/0/3500/1750/644/322/60/0/d1dce6e_1688385525358-vu-besa24064-2016cl01.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Jean-Michel Cazes, à Bordeaux, le 3\xa0mars\xa02016.'}]","[{'scheme': 'urn:ebu', 'content': 'Guia Besana / Agence VU’'}]",Guia Besana / Agence VU’
"Léon Gautier, dernier des 177 Français à avoir débarqué en Normandie en 1944, est mort à 100 ans","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Léon Gautier, dernier des 177 Français à avoir débarqué en Normandie en 1944, est mort à 100\xa0ans'}","Mon, 03 Jul 2023 13:05:24 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=3, tm_hour=11, tm_min=5, tm_sec=24, tm_wday=0, tm_yday=184, tm_isdst=0)","Arrivé en Angleterre dès juin 1940, il avait intégré en 1943 le 1ᵉʳ bataillon de fusiliers marins et commandos. Il avait débarqué le 6 juin 1944 en Normandie avec ses 176 compagnons, seuls Français à participer au « Jour J ».","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Arrivé en Angleterre dès juin\xa01940, il avait intégré en\xa01943 le 1ᵉʳ\xa0bataillon de fusiliers marins et commandos. Il avait débarqué le 6\xa0juin\xa01944 en Normandie avec ses 176\xa0compagnons, seuls Français à participer au «\xa0Jour\xa0J\xa0».'}",https://www.lemonde.fr/societe/article/2023/07/03/leon-gautier-dernier-survivant-des-commandos-kieffer-est-mort_6180335_3224.html,True,https://www.lemonde.fr/societe/article/2023/07/03/leon-gautier-dernier-survivant-des-commandos-kieffer-est-mort_6180335_3224.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/societe/article/2023/07/03/leon-gautier-dernier-survivant-des-commandos-kieffer-est-mort_6180335_3224.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/03/378/0/4544/2272/644/322/60/0/5d93031_1688388291419-000-par7866843.jpg'}]",,"[{'scheme': 'urn:ebu', 'content': 'CHARLY TRIBALLEAU / AFP'}]",CHARLY TRIBALLEAU / AFP
"Serge Vieira, chef doublement étoilé, est mort à l’âge de 46 ans","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Serge Vieira, chef doublement étoilé, est mort à l’âge de 46\xa0ans'}","Sat, 01 Jul 2023 20:22:37 +0200","time.struct_time(tm_year=2023, tm_mon=7, tm_mday=1, tm_hour=18, tm_min=22, tm_sec=37, tm_wday=5, tm_yday=182, tm_isdst=0)","Natif de Clermont-Ferrand, Serge Vieira avait décroché deux étoiles Michelin pour le restaurant portant son nom au château de Couffour, à Chaudes-Aigues, dans le Cantal.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Natif de Clermont-Ferrand, Serge Vieira avait décroché deux étoiles Michelin pour le restaurant portant son nom au château de Couffour, à Chaudes-Aigues, dans le Cantal.'}",https://www.lemonde.fr/disparitions/article/2023/07/01/serge-vieira-chef-doublement-etoile-est-mort-a-l-age-de-46-ans_6180171_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/07/01/serge-vieira-chef-doublement-etoile-est-mort-a-l-age-de-46-ans_6180171_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/07/01/serge-vieira-chef-doublement-etoile-est-mort-a-l-age-de-46-ans_6180171_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/07/01/29/291/4156/2078/644/322/60/0/6c672e1_1688235422605-maxnewsworldfour918480.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Serge Vieira, à Lyon le 12 septembre 2019.'}]","[{'scheme': 'urn:ebu', 'content': 'Maxime JEGAT / PHOTOPQR/LE PROGRES/MAXPPP'}]",Maxime JEGAT / PHOTOPQR/LE PROGRES/MAXPPP
