title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
"Claude Simonet, ancien président de la Fédération française de football, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Claude Simonet, ancien président de la Fédération française de football, est mort'}","Wed, 15 Mar 2023 17:55:35 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=15, tm_hour=16, tm_min=55, tm_sec=35, tm_wday=2, tm_yday=74, tm_isdst=0)","Le « président de la Coupe du Monde 1998 », qui a dirigé la FFF pendant onze ans jusqu’en 2005, s’est éteint à l’âge de 92 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le «\xa0président de la Coupe du Monde 1998\xa0», qui a dirigé la FFF pendant onze ans jusqu’en\xa02005, s’est éteint à l’âge de 92\xa0ans.'}",https://www.lemonde.fr/sport/article/2023/03/15/claude-simonet-ancien-president-de-la-federation-francaise-de-football-est-mort_6165616_3242.html,True,https://www.lemonde.fr/sport/article/2023/03/15/claude-simonet-ancien-president-de-la-federation-francaise-de-football-est-mort_6165616_3242.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/sport/article/2023/03/15/claude-simonet-ancien-president-de-la-federation-francaise-de-football-est-mort_6165616_3242.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/15/126/0/1500/750/644/322/60/0/85b1f67_1678899200577-000-par2004050275356.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le président de la fédération Française de football, Claude Simonet, en mai\xa02004, Marne-La-Vallée.'}]","[{'scheme': 'urn:ebu', 'content': 'FRANCK FIFE / AFP'}]",FRANCK FIFE / AFP
La mort de l’artiste italien Saverio Lucariello,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de l’artiste italien Saverio Lucariello'}","Wed, 15 Mar 2023 13:18:46 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=15, tm_hour=12, tm_min=18, tm_sec=46, tm_wday=2, tm_yday=74, tm_isdst=0)","Iconoclaste et humaniste, le peintre, sculpteur et vidéaste est mort, lundi 13 mars, à l’âge de 64 ans, dans l’Yonne.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Iconoclaste et humaniste, le peintre, sculpteur et vidéaste est mort, lundi 13\xa0mars, à l’âge de 64\xa0ans, dans l’Yonne.'}",https://www.lemonde.fr/disparitions/article/2023/03/15/la-mort-de-l-artiste-italien-saverio-lucariello_6165575_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/15/la-mort-de-l-artiste-italien-saverio-lucariello_6165575_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/15/la-mort-de-l-artiste-italien-saverio-lucariello_6165575_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/15/227/0/1776/888/644/322/60/0/a112336_1678882351483-les-choses-en-soi-les-affections-2.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Autoportrait de Saverio Lucariello extrait de la série «\xa0Les Choses en soi. Les Affections\xa0» (1996).'}]","[{'scheme': 'urn:ebu', 'content': 'Galerie G.-P. &\xa0N. Vallois/Paris Collection particulière'}]",Galerie G.-P. & N. Vallois/Paris Collection particulière
Mort de Dick Fosbury : comment l’athlète américain a révolutionné le saut en hauteur,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Dick Fosbury\xa0: comment l’athlète américain a révolutionné le saut en hauteur'}","Tue, 14 Mar 2023 15:11:21 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=14, tm_min=11, tm_sec=21, tm_wday=1, tm_yday=73, tm_isdst=0)","Il avait baptisé son geste « Fosbury-flop » : c’est par « accident » que le champion olympique, mort dimanche, avait découvert la technique du saut en rouleau dorsal qui lui a permis de remporter la médaille d’or aux JO de Mexico, en 1968.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il avait baptisé son geste «\xa0Fosbury-flop\xa0»\xa0: c’est par «\xa0accident\xa0» que le champion olympique, mort dimanche, avait découvert la technique du saut en rouleau dorsal qui lui a permis de remporter la médaille d’or aux JO de Mexico, en\xa01968.'}",https://www.lemonde.fr/disparitions/article/2023/03/14/mort-de-dick-fosbury-comment-l-athlete-americain-a-revolutionne-le-saut-en-hauteur_6165441_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/14/mort-de-dick-fosbury-comment-l-athlete-americain-a-revolutionne-le-saut-en-hauteur_6165441_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/14/mort-de-dick-fosbury-comment-l-athlete-americain-a-revolutionne-le-saut-en-hauteur_6165441_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/13/309/0/2197/1098/644/322/60/0/614203d_ac23149e1c3f40dab4af877fdffce500-0-1a9ac2e5cc414d4b990d0e550f668068.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Dick Fosbury, de l’État de l’Oregon, tente un saut en hauteur de 7 pieds 2 pouces avec son style «\xa0tête la première\xa0» lors de la rencontre d’athlétisme du New York Athletic Club au Madison Square Garden à New York, le 17 février 1968.'}]","[{'scheme': 'urn:ebu', 'content': 'AP'}]",AP
"Patrick Pesnot, le journaliste et ancien producteur de l’émission « Rendez-vous avec X », est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Patrick Pesnot, le journaliste et ancien producteur de\xa0l’émission «\xa0Rendez-vous avec X\xa0», est mort'}","Tue, 14 Mar 2023 13:00:28 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=14, tm_hour=12, tm_min=0, tm_sec=28, tm_wday=1, tm_yday=73, tm_isdst=0)","Tous les samedis, de 13 h 20 à 14 heures, Patrick Pesnot dévoilait, avec son complice « Monsieur X », les coulisses d’affaires plus ou moins sensibles ayant marqué l’actualité.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Tous les samedis, de 13\xa0h\xa020 à 14\xa0heures, Patrick Pesnot dévoilait, avec son complice «\xa0Monsieur\xa0X\xa0», les coulisses d’affaires plus ou moins sensibles ayant marqué l’actualité.'}",https://www.lemonde.fr/disparitions/article/2023/03/14/patrick-pesnot-le-journaliste-et-ancien-producteur-de-l-emission-rendez-vous-avec-x-est-mort_6165428_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/14/patrick-pesnot-le-journaliste-et-ancien-producteur-de-l-emission-rendez-vous-avec-x-est-mort_6165428_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/14/patrick-pesnot-le-journaliste-et-ancien-producteur-de-l-emission-rendez-vous-avec-x-est-mort_6165428_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/14/343/0/4928/2464/644/322/60/0/fb46211_1678795078328-sipa-00833579-000031.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Patrick Pesnot, à Paris, le 25\xa0novembre 2017.'}]","[{'scheme': 'urn:ebu', 'content': 'SADAKA EDMOND / SIPA'}]",SADAKA EDMOND / SIPA
"Dick Fosbury, l’athlète américain qui a donné son nom à la technique de saut en hauteur, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Dick Fosbury, l’athlète américain qui a donné son nom à\xa0la technique de saut en hauteur, est mort'}","Mon, 13 Mar 2023 19:55:22 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=18, tm_min=55, tm_sec=22, tm_wday=0, tm_yday=72, tm_isdst=0)","Champion olympique en 1968, il avait révolutionné sa discipline avec une technique de saut en rouleau dorsal qui a fait école.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Champion olympique en\xa01968, il avait révolutionné sa discipline avec une technique de saut en rouleau dorsal qui a fait école.'}",https://www.lemonde.fr/disparitions/article/2023/03/13/dick-fosbury-l-athlete-americain-qui-a-donne-son-nom-a-la-technique-de-saut-en-hauteur-est-mort_6165330_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/13/dick-fosbury-l-athlete-americain-qui-a-donne-son-nom-a-la-technique-de-saut-en-hauteur-est-mort_6165330_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/13/dick-fosbury-l-athlete-americain-qui-a-donne-son-nom-a-la-technique-de-saut-en-hauteur-est-mort_6165330_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/13/404/0/5616/2808/644/322/60/0/f74e492_1678733862471-000-32bq923.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le champion américain de saut en hauteur Dick Fosbury franchit la barre lors d’un entraînement, le 10 octobre 1968 à Mexico.'}]","[{'scheme': 'urn:ebu', 'content': '- / AFP'}]",- / AFP
"Mort de Claire Etcherelli : comment, avec « Elise ou la vraie vie », cette autrice au parcours singulier avait su s’imposer","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Claire Etcherelli\xa0: comment, avec «\xa0Elise ou la vraie vie\xa0», cette autrice au parcours singulier avait su s’imposer'}","Mon, 13 Mar 2023 14:09:33 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=13, tm_min=9, tm_sec=33, tm_wday=0, tm_yday=72, tm_isdst=0)","Prix Femina 1967, la romancière fut une précieuse collaboratrice de Simone de Beauvoir. Elle s’est éteinte le 5 mars, à l’âge de 89 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Prix Femina 1967, la romancière fut une précieuse collaboratrice de Simone de Beauvoir. Elle s’est éteinte le 5\xa0mars, à l’âge de 89\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/03/13/mort-de-claire-etcherelli-comment-avec-elise-ou-la-vraie-vie-cette-autrice-au-parcours-singulier-avait-su-s-imposer_6165288_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/13/mort-de-claire-etcherelli-comment-avec-elise-ou-la-vraie-vie-cette-autrice-au-parcours-singulier-avait-su-s-imposer_6165288_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/13/mort-de-claire-etcherelli-comment-avec-elise-ou-la-vraie-vie-cette-autrice-au-parcours-singulier-avait-su-s-imposer_6165288_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/13/306/0/3600/1800/644/322/60/0/f33aff4_1678703264038-gettyimages-967770002.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Claire Etcherelli, à Paris, le 15\xa0juin 1978.'}]","[{'scheme': 'urn:ebu', 'content': 'Ulf ANDERSEN / Gamma-Rapho via Getty Images'}]",Ulf ANDERSEN / Gamma-Rapho via Getty Images
"La mort de l’universitaire Françoise Basch, pionnière des études féministes en France","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de l’universitaire Françoise Basch, pionnière des études féministes en France'}","Mon, 13 Mar 2023 11:42:57 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=10, tm_min=42, tm_sec=57, tm_wday=0, tm_yday=72, tm_isdst=0)","L’intellectuelle, qui enseignait la littérature anglo-saxonne, a contribué à implanter et à développer les études féministes dans les années 1970. Elle est décédée, lundi 6 mars, à 92 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’intellectuelle, qui enseignait la littérature anglo-saxonne, a contribué à implanter et à développer les études féministes dans les années 1970. Elle est décédée, lundi 6\xa0mars, à 92\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/03/13/la-mort-de-l-universitaire-francoise-basch-pionniere-des-etudes-feministes-en-france_6165270_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/13/la-mort-de-l-universitaire-francoise-basch-pionniere-des-etudes-feministes-en-france_6165270_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/13/la-mort-de-l-universitaire-francoise-basch-pionniere-des-etudes-feministes-en-france_6165270_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/13/264/0/4256/2128/644/322/60/0/e813d9e_1678699630975-01-francoisebasch-a-lprat-dsc3088.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Françoise Basch, à Paris, le 26 juin 2013.'}]","[{'scheme': 'urn:ebu', 'content': 'LAURENCE PRAT'}]",LAURENCE PRAT
"L’écrivain japonais Kenzaburô Oé, Prix Nobel de littérature, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’écrivain japonais Kenzaburô Oé, Prix Nobel de littérature, est mort'}","Mon, 13 Mar 2023 07:27:52 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=13, tm_hour=6, tm_min=27, tm_sec=52, tm_wday=0, tm_yday=72, tm_isdst=0)","Auteur engagé, grande figure de la littérature japonaise contemporaine, qui a reçu le prix Nobel en 1994, Kenzaburô Oé est mort, le 3 mars, à l’âge de 88 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Auteur engagé, grande figure de la littérature japonaise contemporaine, qui a reçu le prix Nobel en\xa01994, Kenzaburô Oé est mort, le 3\xa0mars, à l’âge de 88\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/03/13/l-ecrivain-japonais-kenzaburo-oe-prix-nobel-de-litterature-est-mort_6165236_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/13/l-ecrivain-japonais-kenzaburo-oe-prix-nobel-de-litterature-est-mort_6165236_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/13/l-ecrivain-japonais-kenzaburo-oe-prix-nobel-de-litterature-est-mort_6165236_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/13/875/0/3500/1750/644/322/60/0/ebf2aa4_1678692993343-chb0085299.jpg'}]",,"[{'scheme': 'urn:ebu', 'content': 'Bruno Charoy / Pasco'}]",Bruno Charoy / Pasco
"Michel Peyramaure, auteur prolifique de romans historiques, est mort à l’âge de 101 ans","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Michel Peyramaure, auteur prolifique de romans historiques, est mort à l’âge de 101\xa0ans'}","Sat, 11 Mar 2023 15:56:08 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=11, tm_hour=14, tm_min=56, tm_sec=8, tm_wday=5, tm_yday=70, tm_isdst=0)","Amis de Claude Michelet et Denis Tillinac, il était à l’origine, avec d’autres, de la Foire du livre de Brive, devenue un événement littéraire incontournable.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Amis de Claude Michelet et Denis Tillinac, il était à l’origine, avec d’autres, de la Foire du livre de Brive, devenue un événement littéraire incontournable.'}",https://www.lemonde.fr/disparitions/article/2023/03/11/michel-peyramaure-auteur-prolifique-de-romans-historiques-est-mort-a-l-age-de-101-ans_6165100_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/11/michel-peyramaure-auteur-prolifique-de-romans-historiques-est-mort-a-l-age-de-101-ans_6165100_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/11/michel-peyramaure-auteur-prolifique-de-romans-historiques-est-mort-a-l-age-de-101-ans_6165100_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/11/820/0/1648/824/644/322/60/0/202716b_1678545099383-000-app2002112193825.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Michel Peyramaure, lors de la 21ᵉ\xa0Foire du livre de Brive, le 9 novembre 2002 .'}]","[{'scheme': 'urn:ebu', 'content': 'DIARMID COURREGES / AFP'}]",DIARMID COURREGES / AFP
"La mort de Mario Telo, universitaire et avocat infatigable de l’idée européenne","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Mario Telo, universitaire et avocat infatigable de l’idée européenne'}","Sat, 11 Mar 2023 11:03:14 +0100","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=11, tm_hour=10, tm_min=3, tm_sec=14, tm_wday=5, tm_yday=70, tm_isdst=0)","Ce professeur de l’Université libre de Bruxelles, pionnier des études politiques européennes, a formé plusieurs générations de chercheurs et de responsables politiques.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Ce professeur de l’Université libre de Bruxelles, pionnier des études politiques européennes, a formé plusieurs générations de chercheurs et de responsables politiques.'}",https://www.lemonde.fr/disparitions/article/2023/03/11/la-mort-de-mario-telo-intellectuel-franco-belge-et-avocat-infatigable-de-l-idee-europeenne_6165073_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/03/11/la-mort-de-mario-telo-intellectuel-franco-belge-et-avocat-infatigable-de-l-idee-europeenne_6165073_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/03/11/la-mort-de-mario-telo-intellectuel-franco-belge-et-avocat-infatigable-de-l-idee-europeenne_6165073_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/03/11/718/0/4300/2150/644/322/60/0/64d0d00_1678515079514-maxnewsfr044216.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mario Telo, à Bruxelles, le 19\xa0septembre 2012.'}]","[{'scheme': 'urn:ebu', 'content': 'Octavian Carare / BELPRESS/MAXPPP'}]",Octavian Carare / BELPRESS/MAXPPP
