title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,media_credit,credit,content
"Michel Manini, réalisateur de « Bonne nuit les petits », est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Michel Manini, réalisateur de «\xa0Bonne nuit les petits\xa0», est mort'}","Mon, 14 Aug 2023 21:38:13 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=14, tm_hour=19, tm_min=38, tm_sec=13, tm_wday=0, tm_yday=226, tm_isdst=0)","Il a réalisé plusieurs centaines d’épisodes de la célèbre série pour enfants avec Nounours, Nicolas et Pimprenelle, créée par Claude Laydu et son épouse, Christine, au début des années 1960.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Il a réalisé plusieurs centaines d’épisodes de la célèbre série pour enfants avec Nounours, Nicolas et Pimprenelle, créée par Claude Laydu et son épouse, Christine, au début des années 1960.'}",https://www.lemonde.fr/disparitions/article/2023/08/14/michel-manini-realisateur-de-bonne-nuit-les-petits-est-mort_6185411_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/14/michel-manini-realisateur-de-bonne-nuit-les-petits-est-mort_6185411_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/14/michel-manini-realisateur-de-bonne-nuit-les-petits-est-mort_6185411_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/15/571/0/2295/1147/644/322/60/0/a7317f0_1692103270972-sipa-00400911-000001.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'GALMICHE/SIPA'}]",GALMICHE/SIPA,
"La mort de Bernard Aubert, cofondateur de la Fiesta des Suds","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Bernard Aubert, cofondateur de la Fiesta des Suds'}","Mon, 14 Aug 2023 19:17:20 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=14, tm_hour=17, tm_min=17, tm_sec=20, tm_wday=0, tm_yday=226, tm_isdst=0)","Le directeur artistique de l’événement culturel qui fait vibrer Marseille chaque automne est mort dimanche 13 août, à 72 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le directeur artistique de l’événement culturel qui fait vibrer Marseille chaque automne est mort dimanche 13\xa0août, à 72\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/08/14/la-mort-de-bernard-aubert-cofondateur-de-la-fiesta-des-suds_6185402_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/14/la-mort-de-bernard-aubert-cofondateur-de-la-fiesta-des-suds_6185402_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/14/la-mort-de-bernard-aubert-cofondateur-de-la-fiesta-des-suds_6185402_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/14/1223/0/2019/1009/644/322/60/0/bb425f4_1692025163593-opaleplus-opale27352-01.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'GEOFFROY MATHIEU/OPALE'}]",GEOFFROY MATHIEU/OPALE,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bernard Aubert à Marseille, le 1er janvier 2005.'}]"
"Louis Mexandeau, ancien ministre de François Mitterrand, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Louis Mexandeau, ancien ministre de François Mitterrand, est mort'}","Mon, 14 Aug 2023 16:46:27 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=14, tm_hour=14, tm_min=46, tm_sec=27, tm_wday=0, tm_yday=226, tm_isdst=0)","Figure haute en couleur du Parti socialiste, cet inconditionnel de l’ancien président, député du Calvados durant plus de vingt ans, est mort lundi à l’âge de 92 ans, ont annoncé le député Arthur Delaporte et le maire de Caen, Joël Bruneau.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Figure haute en couleur du Parti socialiste, cet inconditionnel de l’ancien président, député du Calvados durant plus de vingt ans, est mort lundi à l’âge de 92\xa0ans, ont annoncé le député Arthur Delaporte et le maire de Caen, Joël Bruneau.'}",https://www.lemonde.fr/disparitions/article/2023/08/14/louis-mexandeau-ancien-ministre-de-francois-mitterrand-est-mort_6185384_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/14/louis-mexandeau-ancien-ministre-de-francois-mitterrand-est-mort_6185384_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/14/louis-mexandeau-ancien-ministre-de-francois-mitterrand-est-mort_6185384_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/14/419/0/5028/2514/644/322/60/0/75a2f23_1692022373356-506040.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'JOEL SAGET / AFP'}]",JOEL SAGET / AFP,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien ministre Louis Mexandeau attend devant le siège du Parti socialiste (PS) avant la visite de l’ancien président François Hollande, à Paris, le 14\xa0mai\xa02017.'}]"
"Le peintre Brice Marden, expérimentateur libre de l’abstraction, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le peintre Brice Marden, expérimentateur libre de l’abstraction, est mort'}","Sun, 13 Aug 2023 18:37:08 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=13, tm_hour=16, tm_min=37, tm_sec=8, tm_wday=6, tm_yday=225, tm_isdst=0)","L’artiste américain, refusant le minimalisme et le conceptualisme, pensait ses toiles comme des harmonies nées de sensations vivantes. Il est mort le 9 août, à l’âge de 84 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste américain, refusant le minimalisme et le conceptualisme, pensait ses toiles comme des harmonies nées de sensations vivantes. Il est mort le 9\xa0août, à l’âge de 84\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/08/13/le-peintre-brice-marden-experimentateur-libre-de-l-abstraction-est-mort_6185320_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/13/le-peintre-brice-marden-experimentateur-libre-de-l-abstraction-est-mort_6185320_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/13/le-peintre-brice-marden-experimentateur-libre-de-l-abstraction-est-mort_6185320_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/13/285/0/3380/1690/644/322/60/0/b8f9904_1691942564820-043-ddp-dv197667.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'NIGEL TREBLIN / ddp images via AFP'}]",NIGEL TREBLIN / ddp images via AFP,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le peintre Brice Marden devant son tableau «\xa0The Propitious Garden of Plane Image\xa0», au musée Gegenwart, à Berlin, le 10\xa0juin\xa02007.'}]"
La violoniste baroque Florence Malgoire est morte,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La violoniste baroque Florence Malgoire est morte'}","Sat, 12 Aug 2023 14:23:28 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=12, tm_hour=12, tm_min=23, tm_sec=28, tm_wday=5, tm_yday=224, tm_isdst=0)","La musicienne, disparue à l’âge de 63 ans, développa une importante carrière de chambriste en fondant différents ensembles.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La musicienne, disparue à l’âge de 63\xa0ans, développa une importante carrière de chambriste en fondant différents ensembles.'}",https://www.lemonde.fr/culture/article/2023/08/12/la-violoniste-baroque-florence-malgoire-est-morte_6185235_3246.html,True,https://www.lemonde.fr/culture/article/2023/08/12/la-violoniste-baroque-florence-malgoire-est-morte_6185235_3246.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/culture/article/2023/08/12/la-violoniste-baroque-florence-malgoire-est-morte_6185235_3246.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/12/81/0/4256/2128/644/322/60/0/ff5cede_1691838481856-jbm1217-a-jean-baptiste-millot.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Jean-Baptiste Millot'}]",Jean-Baptiste Millot,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Florence Malgoire, à Paris, en décembre 2011.'}]"
"Claude Got, expert en santé publique et père de l’accidentologie, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Claude Got, expert en santé publique et père de l’accidentologie, est mort'}","Fri, 11 Aug 2023 17:05:59 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=11, tm_hour=15, tm_min=5, tm_sec=59, tm_wday=4, tm_yday=223, tm_isdst=0)","L’anatomo-pathologiste, dont les recommandations sur la vitesse, l’alcool ou le tabac ont permis de sauver des milliers de vies, a eu recours à l’euthanasie en Belgique. Il est mort le 11 août, près de Bruxelles.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’anatomo-pathologiste, dont les recommandations sur la vitesse, l’alcool ou le tabac ont permis de sauver des milliers de vies, a eu recours à l’euthanasie en Belgique. Il est mort le 11\xa0août, près de Bruxelles.'}",https://www.lemonde.fr/disparitions/article/2023/08/11/claude-got-expert-en-sante-publique-et-pere-de-l-accidentologie-est-mort_6185146_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/11/claude-got-expert-en-sante-publique-et-pere-de-l-accidentologie-est-mort_6185146_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/11/claude-got-expert-en-sante-publique-et-pere-de-l-accidentologie-est-mort_6185146_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/11/145/0/3496/1748/644/322/60/0/a90218b_1691767720710-chb0011050.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Bruno Charoy / Pasco&co'}]",Bruno Charoy / Pasco&co,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Claude Got, à Paris, en juin\xa02011.'}]"
"Robbie Robertson, fondateur de The Band et compagnon de route de Bob Dylan, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Robbie Robertson, fondateur de The Band et compagnon de route de Bob Dylan, est mort'}","Fri, 11 Aug 2023 12:07:59 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=11, tm_hour=10, tm_min=7, tm_sec=59, tm_wday=4, tm_yday=223, tm_isdst=0)",Le guitariste produisit avec son groupe des albums qui influencèrent nombre de ses contemporains des années 1960. Il devint par la suite inséparable de Martin Scorsese.,"{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le guitariste produisit avec son groupe des albums qui influencèrent nombre de ses contemporains des années 1960. Il devint par la suite inséparable de Martin Scorsese.'}",https://www.lemonde.fr/disparitions/article/2023/08/11/robbie-robertson-fondateur-de-the-band-et-compagnon-de-route-de-bob-dylan-est-mort_6185119_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/11/robbie-robertson-fondateur-de-the-band-et-compagnon-de-route-de-bob-dylan-est-mort_6185119_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/11/robbie-robertson-fondateur-de-the-band-et-compagnon-de-route-de-bob-dylan-est-mort_6185119_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/10/272/0/2640/1320/644/322/60/0/5e69562_1691652446396-gettyimages-688551282.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'GIE KNAEPS/GETTY IMAGES'}]",GIE KNAEPS/GETTY IMAGES,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Robbie Robertson, en juin 1971, à Rotterdam (Pays-Bas).'}]"
"L’historien de l’architecture Jean-Louis Cohen, l’un des grands passeurs de son temps, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’historien de l’architecture Jean-Louis Cohen, l’un des grands passeurs de son temps, est mort'}","Thu, 10 Aug 2023 17:14:40 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=10, tm_hour=15, tm_min=14, tm_sec=40, tm_wday=3, tm_yday=222, tm_isdst=0)","L’architecte, professeur invité au Collège de France et dans de nombreux autres établissements à travers le monde, s’est éteint, le 7 août, à l’âge de 74 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’architecte, professeur invité au Collège de France et dans de nombreux autres établissements à travers le monde, s’est éteint, le 7\xa0août, à l’âge de 74\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/08/10/l-historien-de-l-architecture-jean-louis-cohen-l-un-des-grands-passeurs-de-son-temps-est-mort_6185046_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/10/l-historien-de-l-architecture-jean-louis-cohen-l-un-des-grands-passeurs-de-son-temps-est-mort_6185046_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/10/l-historien-de-l-architecture-jean-louis-cohen-l-un-des-grands-passeurs-de-son-temps-est-mort_6185046_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/10/179/0/3260/1630/644/322/60/0/d19ffe4_1691673372580-signatures-022108-006.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'DIDIER GOUPY/SIGNATURES'}]",DIDIER GOUPY/SIGNATURES,
Mort de l’eurodéputée française Véronique Trillet-Lenoir,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de l’eurodéputée française Véronique Trillet-Lenoir'}","Wed, 09 Aug 2023 19:39:09 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=9, tm_hour=17, tm_min=39, tm_sec=9, tm_wday=2, tm_yday=221, tm_isdst=0)","Issue des rangs macronistes (groupe Renew) et cancérologue de profession, Mme Trillet-Lenoir était membre de la commission de l’environnement, de la santé publique et de la sécurité alimentaire. Elle avait 66 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Issue des rangs macronistes (groupe Renew) et cancérologue de profession, Mme\xa0Trillet-Lenoir était membre de la commission de l’environnement, de la santé publique et de la sécurité alimentaire. Elle avait 66\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/08/09/mort-de-l-eurodeputee-francaise-veronique-trillet-lenoir_6184964_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/09/mort-de-l-eurodeputee-francaise-veronique-trillet-lenoir_6184964_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/09/mort-de-l-eurodeputee-francaise-veronique-trillet-lenoir_6184964_3382.html'}]","[{'url': 'https://asset.lemde.fr/medias/img/social-network/default.png', 'width': '1880', 'height': '984'}]",,,
Le chanteur Sixto Rodriguez est mort,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Le chanteur Sixto Rodriguez est mort'}","Wed, 09 Aug 2023 18:17:46 +0200","time.struct_time(tm_year=2023, tm_mon=8, tm_mday=9, tm_hour=16, tm_min=17, tm_sec=46, tm_wday=2, tm_yday=221, tm_isdst=0)","Sorti d’un oubli relatif en 2012 par le documentaire « Searching for Sugar Man », l’auteur-compositeur-interprète américain avait 81 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Sorti d’un oubli relatif en\xa02012\xa0par le documentaire «\xa0Searching for Sugar Man\xa0», l’auteur-compositeur-interprète américain avait 81\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/08/09/le-chanteur-sixto-rodriguez-est-mort_6184951_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/08/09/le-chanteur-sixto-rodriguez-est-mort_6184951_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/08/09/le-chanteur-sixto-rodriguez-est-mort_6184951_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/08/09/320/0/2592/1296/644/322/60/0/6e80baf_1691586375677-aurimages-cinema-aurimages-0024773-0007.jpg'}]","[{'scheme': 'urn:ebu', 'content': 'Red Box Films / Passion Pictures / Canfield / Everett / Aurimages'}]",Red Box Films / Passion Pictures / Canfield / Everett / Aurimages,"[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Sixto Rodriguez dans le documentaire «\xa0Searching For Sugar Man\xa0» de Malik Bendjelloul (2012).'}]"
